username,time,tweet
Ashley_Greene16,Wed Mar 23 05:29:58 IST 2016,"RT @TweetLikeAGirI: Maybe Grey's Anatomy will be filmed in heaven from now on, since that is where all my favorite characters are"
Ashley_Greene16,Mon Mar 14 21:54:51 IST 2016,"RT @2DayInGAHistory: #ThisDayInGAHistory in 1921 Truett Cathy, @ChickFilA restaurant founder and philanthropist, was born in Atlanta, GA. h…"
Ashley_Greene16,Sun Mar 13 20:54:15 IST 2016,RT @TristinJewell: He is no fool who gives what he cannot keep to gain what he cannot lose -Jim Elliot
Ashley_Greene16,Sun Mar 13 06:40:24 IST 2016,RT @RealCNicks: For all Bernie sanders supporters https://t.co/GPFLsEjMJB
Ashley_Greene16,Sat Feb 27 08:38:10 IST 2016,don't be the person that drops their friends when you have a boyfriend/girlfriend 🤗🤗
Ashley_Greene16,Mon Feb 22 06:17:27 IST 2016,"RT @GreysAnatmyQ: ""Everybody is a liar."" - Meredith Grey"
Ashley_Greene16,Thu Feb 11 07:44:22 IST 2016,"RT @ClassOfTheSouth: Don't trust what you see, even salt looks like sugar"
Ashley_Greene16,Mon Feb 08 06:54:13 IST 2016,"RT @GStraitLyrics: Sometimes two people just don't get along, and it's time to hit the road. #GeorgeStrait"
Ashley_Greene16,Sun Jan 31 09:16:46 IST 2016,one lie is enough to question all truths
Ashley_Greene16,Sun Jan 31 05:49:01 IST 2016,RT @DealTaylorM: God loves you more in a moment than anyone could in a lifetime.
Ashley_Greene16,Sat Jan 30 19:11:04 IST 2016,"RT @GStraitLyrics: The last goodbye's the hardest one to say, this is where the cowboy rides away. #GeorgeStrait"
Ashley_Greene16,Fri Jan 22 03:06:28 IST 2016,"RT @cfa_struggles: ""It's a great day at CFA...""

reality: 
holding on all chicken, sugar just got dumped in the unsweet urn, new girl dropp…"
Ashley_Greene16,Thu Jan 21 10:20:16 IST 2016,FOUR MONTHS UNTIL GRADUATION🎓🎓
Ashley_Greene16,Wed Jan 20 08:25:29 IST 2016,RT @FactsOfSchool: can i just wake up with my diploma already
Ashley_Greene16,Tue Jan 19 00:02:39 IST 2016,"RT @mmmoore1998: Since the 1973 Roe vs. Wade Supreme Court case, nearly 59 million children have been aborted in the United States alone. #…"
Ashley_Greene16,Wed Jan 13 05:48:50 IST 2016,"Happy Birthday, POG😎😘 @TristinJewell"
Ashley_Greene16,Tue Jan 12 08:07:13 IST 2016,And we're tied!!! #RollTide #NationalChampionship #futureschool😍
Ashley_Greene16,Tue Jan 12 07:59:51 IST 2016,RT @AlabamaFTBL: Eddie Jackson with the interception! Alabama to take over at the Clemson 42 #RollTide #NationalChampionship
Ashley_Greene16,Mon Jan 11 23:25:50 IST 2016,#RollTide! I’m taking Alabama in the National Championship. #CFPVote @SportsCenter https://t.co/fPVJ2Sitq6
Ashley_Greene16,Sun Jan 10 08:52:11 IST 2016,RT @Dory: We all know someone who reads speed signs like this https://t.co/5dfIjyFcmN
Ashley_Greene16,Fri Dec 25 22:45:19 IST 2015,RT @FillWerrell: Mood: https://t.co/riFU0ImW7W
Ashley_Greene16,Thu Dec 24 08:07:22 IST 2015,RT @TweetLikeAGirI: you can only tweet this today https://t.co/8LF0o3Ok8m
Ashley_Greene16,Mon Dec 21 05:23:23 IST 2015,receipts are like Becky's math tests.. you sit them face down 🙃
Ashley_Greene16,Wed Dec 16 09:51:55 IST 2015,RT @heyifeellike: trying to hang onto my grades like https://t.co/UGdZpUHoNb
Ashley_Greene16,Sun Dec 13 07:52:35 IST 2015,"RT @HeismanTrophy: Congratulations to the 2015 #Heisman Trophy Winner, Derrick Henry. https://t.co/5DV4kOgkEs"
Ashley_Greene16,Wed Dec 09 23:33:34 IST 2015,RT @KingSbking12: when u wake up 5 min before u have to take ur math final https://t.co/lvMli1z4qx
Ashley_Greene16,Wed Dec 09 17:32:22 IST 2015,"RT @HoodJesusYo: During finals:

Holy Spirit You are welcome here.

Come flood my mind and make the answers clear."
Ashley_Greene16,Tue Dec 08 08:00:27 IST 2015,RT @HoodJesusYo: Jesus take the GPA...
Ashley_Greene16,Sun Nov 29 04:59:01 IST 2015,RT @MaghenMoore: Rivalry games are some of the best games. #RivalryWeek
Ashley_Greene16,Thu Nov 12 18:39:51 IST 2015,"Happy birthday ratchet, we're the same age again🙃🙃 @mmmoore1998 https://t.co/oa3giklN9W"
Ashley_Greene16,Mon Nov 09 00:20:40 IST 2015,"You took our sin
              You bore our shame
                  You rose to life
            You defeated the grave"
