username,time,tweet
TayIorrMade,Tue Mar 01 05:29:57 IST 2016,Alan Irvine is a cancer to my club. Ruined my Big Sam tactics
TayIorrMade,Tue Mar 01 05:27:22 IST 2016,Half the shitting squad injured
TayIorrMade,Tue Mar 01 05:26:36 IST 2016,Hate my life
TayIorrMade,Tue Mar 01 05:26:29 IST 2016,3-0 down in 13 minutes.
TayIorrMade,Tue Mar 01 05:25:21 IST 2016,Made a shortlist of wonderkids I need/could get at Watford and every cunts been bought already in January
TayIorrMade,Tue Mar 01 05:20:00 IST 2016,Coquelin's a limited player but he does his job and held his own against virtually every team he's faced. Whats Ramsey done?
TayIorrMade,Tue Mar 01 04:11:55 IST 2016,@jephff coming back from an injury but he's held his own next to a retard. He can be excused
TayIorrMade,Tue Mar 01 04:11:20 IST 2016,"""What's your sexual orientation?""
""A lot"""
TayIorrMade,Tue Mar 01 03:47:34 IST 2016,"Any criticism of Ramsey has to bring up the fault of others. ""Ramsey&Coq can't control"" and shit like that. Can never just mention him."
TayIorrMade,Mon Feb 29 23:13:57 IST 2016,RT @DejiCNO: It's just fancy footwork imo 🤔 https://t.co/X1ZPTGeXTq
TayIorrMade,Mon Feb 29 23:13:55 IST 2016,RT @DejiCNO: Hmmm 🤔🤔🤔 https://t.co/IiQsTeCvvU
TayIorrMade,Mon Feb 29 23:13:54 IST 2016,RT @DejiCNO: Hmm. 👀👀👀 https://t.co/fYd7GJhDPm
TayIorrMade,Mon Feb 29 23:11:12 IST 2016,@DanielT29 always another name along side any Ramsey criticism.
TayIorrMade,Mon Feb 29 23:09:45 IST 2016,@Weldeck admire his commitment
TayIorrMade,Mon Feb 29 22:23:45 IST 2016,@blacknaboo @_LatrellJordan he can't hear you
TayIorrMade,Mon Feb 29 22:21:33 IST 2016,RT @_LatrellJordan: Ozil has 18 in 2/3rds of one and we are still shit u know  https://t.co/ai1Ops9BEX
TayIorrMade,Mon Feb 29 22:14:08 IST 2016,My hero. My mate.
TayIorrMade,Mon Feb 29 22:13:54 IST 2016,RT @_LatrellJordan: We never balled out. We never smacked teams. Still got dominated in the big games. Struggled to 1 goal margins
TayIorrMade,Mon Feb 29 22:13:52 IST 2016,RT @_LatrellJordan: I don't know why people think Ramsey-Arteta was good u know. Our football was poverty and we were still only knicking 1…
TayIorrMade,Mon Feb 29 22:13:51 IST 2016,RT @_LatrellJordan: I'm so angry that I'm more often than not proved right about afc. Proved right again yday and will be in may
TayIorrMade,Mon Feb 29 22:13:27 IST 2016,@ManLikeHaz he's oppressing the white man who worked hard in his absence too. Disgusting
TayIorrMade,Mon Feb 29 22:06:37 IST 2016,TikaTakAWilsh is capitalising random words and adding exclamation marks. Can only mean one thing. Gibbs isn't getting game time.
TayIorrMade,Mon Feb 29 20:38:20 IST 2016,RT @MrScripto: No one's allowed to have a bad year any more. Messi and Ronaldo have made sure of that https://t.co/TSXoAWc5sm
TayIorrMade,Mon Feb 29 20:04:49 IST 2016,@PrivPM you're a questionable character
TayIorrMade,Mon Feb 29 20:03:16 IST 2016,"@DezilDez get your voodoo dolls out Dez, we need all the help we can get"
TayIorrMade,Mon Feb 29 19:56:14 IST 2016,@UFGoonerAJ your stance on Wenger?
TayIorrMade,Mon Feb 29 19:51:11 IST 2016,Title winning party will be more intimate then.  https://t.co/SYd0TEiFvF
TayIorrMade,Mon Feb 29 19:31:21 IST 2016,Hope we buy Leicester's main players and loan them to their relegation rivals
TayIorrMade,Mon Feb 29 19:29:45 IST 2016,@aliladiere @joakimljungehed no you were just wrong.
TayIorrMade,Mon Feb 29 19:10:41 IST 2016,RT @DejiCNO: This guy @mediocentroEN also said Ramsey would walk into Madrid's team.
TayIorrMade,Mon Feb 29 19:10:18 IST 2016,RT @DejiCNO: @mediocentroEN predicted Santi being found out this season & Ramsey leading us to the title. The guy you all take so seriously
TayIorrMade,Mon Feb 29 19:07:14 IST 2016,@aliladiere shut up. Leicester having one amazing season before fucking off to the championship changes nothing. Wenger's built a legacy.
TayIorrMade,Mon Feb 29 19:01:11 IST 2016,RT @BellerinFan: @TayIorrMade @WalcottAt9 cazorla gas never ever outshone ramsey
TayIorrMade,Mon Feb 29 08:01:08 IST 2016,@jephff @farhm22 absolutely livid. Nothing against him for being black but he's taking the chance away from young white academy players
TayIorrMade,Mon Feb 29 07:52:00 IST 2016,@farhm22 phwoar you hunk!
TayIorrMade,Mon Feb 29 07:50:33 IST 2016,@farhm22 @jephff Sam Wallace Indy
TayIorrMade,Mon Feb 29 07:48:13 IST 2016,Depay's dad was right to leave
TayIorrMade,Mon Feb 29 07:47:24 IST 2016,"RT @MasterSwiiift: Chris Rock's career: 

""haha. i'm black"""
TayIorrMade,Mon Feb 29 07:46:35 IST 2016,J Depp is an exceptional actor. Challenges Hardy for range
TayIorrMade,Mon Feb 29 07:46:13 IST 2016,https://t.co/SSlfDH7UgP
TayIorrMade,Mon Feb 29 07:45:24 IST 2016,@B_Lena_7  @_C_Ramsey fuck off gayboy
