username,time,tweet
KoLaPlays,Fri Feb 26 09:26:03 IST 2016,I don't wanna come off as rude but you really need to take a look @FaZe_Rain https://t.co/PAP2CniYnQ
KoLaPlays,Thu Feb 25 23:56:57 IST 2016,"If anyone here likes editing OR airsoft... Check out my new vid please!
https://t.co/HQm9C55NEK"
KoLaPlays,Thu Feb 25 12:34:03 IST 2016,https://t.co/3YSbRdpv9m
KoLaPlays,Thu Feb 25 00:35:12 IST 2016,"RT @e1ude: Rt if you have been in:
FaZe
Red
Saw
SoaR
Obey
Solar
L7
eRa
InFa
Naive
OGK
Colt
Dare
Set
dZ
Figure
Horizon
Jade
PsyQo
Solar
Luci…"
KoLaPlays,Fri Feb 19 06:21:38 IST 2016,RT @FineAnvik: https://t.co/GuVBdkqoCX @FaZe_PenG
KoLaPlays,Wed Feb 17 21:28:46 IST 2016,"@ZWyvrn @FineAnvik @KrushThis I guess you won, but I came in second I think with 16-ish likes"
KoLaPlays,Tue Feb 16 23:51:34 IST 2016,FaZe is so much of a buddy system now that joining them is about as impossible as joining VanossGaming's crew.
KoLaPlays,Tue Feb 16 13:04:28 IST 2016,RT @HilariousRoasts: Gets me every time 💀 https://t.co/0lyPBybY8a
KoLaPlays,Tue Feb 16 02:52:46 IST 2016,I am so happy for @Vokaaaaaa.  He has been working so hard lately and him joining InFa so quickly is incredible. Editing his intro soon.
KoLaPlays,Mon Feb 15 14:23:55 IST 2016,"FaZe has yet to upload their first montage of 2016... 
#FaZeUp"
KoLaPlays,Mon Feb 15 08:15:18 IST 2016,@Treyarch @DavidVonderhaar The second time we have had to end the game on Der Eisendrache because the last hell hound wouldn't show up -_-
KoLaPlays,Mon Feb 15 03:33:18 IST 2016,RT @TheFineFaction: @InFa_KoLa You will be missed. Thank you for everything <3
KoLaPlays,Sun Feb 14 23:17:56 IST 2016,"After years of leading Fine, I have decided to ""retire"" from my position but I will remain in the team as a manager. I'll always love Fine."
KoLaPlays,Thu Feb 11 03:20:27 IST 2016,RT @Red_Tyrants: https://t.co/OGJovuJFqD
KoLaPlays,Sat Feb 06 21:28:48 IST 2016,I hit 300 subs!  Thank you all so much!!!
KoLaPlays,Sat Feb 06 14:54:55 IST 2016,I need one more subscriber to hit 300 subs!
KoLaPlays,Fri Feb 05 11:36:54 IST 2016,"When Your Friend Dances Better Than You 😂
Tag Your Friend Who Can Dance Like This... (Vine by @TropixOfficial) https://t.co/t8tX3hbdA6"
KoLaPlays,Fri Feb 05 11:33:18 IST 2016,@FalconFine Remember this? Lmao!
KoLaPlays,Fri Feb 05 11:32:01 IST 2016,(Vine by @Derek_Wright11) https://t.co/BJFkuFhW5q
KoLaPlays,Fri Feb 05 11:17:34 IST 2016,HAHAHAHA #DONTJUDGECHALLENGE (Vine by @SpongebobRuined) https://t.co/rb5W2Ab4ZS
KoLaPlays,Fri Feb 05 00:47:59 IST 2016,@InFaVersatile Someone else is stalking you?!?
KoLaPlays,Thu Feb 04 12:38:26 IST 2016,#ObeyKrush !!! @KrushThis @ObeyAIliance
KoLaPlays,Tue Feb 02 01:45:31 IST 2016,@Itz_Wavezz lol I didn't bro but it was pretty sweggy
KoLaPlays,Mon Feb 01 23:39:51 IST 2016,@Kiiows Dammit
KoLaPlays,Mon Feb 01 23:22:27 IST 2016,Not one comment on InFa saying the edit was unenjoyable.  That is such an awesome feeling.  Thank you everybody who liked and commented!
KoLaPlays,Mon Feb 01 20:39:13 IST 2016,"RT @Ahbrosa: @InFaArmy  @Adjustmentt @InFa_KoLa Great vid guys, Nice clips great edit good job boys keep it up!!"
KoLaPlays,Mon Feb 01 12:25:32 IST 2016,"I wanna start a new trend starting with this snapshot I took of an iFunny comment section.
#CommentSectionSnaps https://t.co/JTRyOagVh0"
KoLaPlays,Mon Feb 01 06:05:20 IST 2016,RT @Adjustmentt: @InFa_KoLa The edit was fucking insane brother
KoLaPlays,Mon Feb 01 06:04:42 IST 2016,"Huge thanks to @Adjustmentt for letting me edit his insane clips.  Glad I was able to finish it for this nice guy :)
https://t.co/50ji0WPqwr"
KoLaPlays,Mon Feb 01 06:01:43 IST 2016,@mightyvisuals Dude! That was awesome ;) I really like the sync work
KoLaPlays,Mon Feb 01 05:42:31 IST 2016,RT @QuizecX: @InFa_KoLa insane edit. Keep up the good work!
KoLaPlays,Mon Feb 01 05:42:25 IST 2016,RT @InFaArmy: Go show your support and SMASH that LIKE button! Introducing @Adjustmentt by @InFa_KoLa!! https://t.co/8vwp8tKQvX
KoLaPlays,Mon Feb 01 05:42:12 IST 2016,RT @InFaArmy: We just uploaded Introducing @Adjustmentt by @InFa_KoLa! Make sure you leave a LIKE! https://t.co/8vwp8tKQvX
KoLaPlays,Mon Feb 01 05:42:08 IST 2016,RT @InFaArmy: Introducing @Adjustmentt by @InFa_KoLa will be up in 15 minutes! Who's READY?! RT! https://t.co/p9PuH3QGWl
KoLaPlays,Sun Jan 31 04:54:03 IST 2016,@InFaArmy @Adjustmentt I hope you all are excited!
KoLaPlays,Sun Jan 31 04:53:32 IST 2016,RT @InFaArmy: Tomorrow we are going to have an insane introducing from @Adjustmentt by @InFa_KoLa!!
KoLaPlays,Fri Jan 29 23:17:14 IST 2016,Adjust's intro to InFa edited by me is going up this weekend!
KoLaPlays,Fri Jan 29 13:42:42 IST 2016,"I love reading YouTube comment sections that argue over politics. There are those who do ""research"", ignorant people, and downright savages."
KoLaPlays,Fri Jan 29 09:23:06 IST 2016,RT @InFaVersatile: @InFa_KoLa 9.53333333333 hours later...
KoLaPlays,Fri Jan 29 09:22:59 IST 2016,@InFaVersatile Is that actually what it's gonna take? I haven't done the math
KoLaPlays,Fri Jan 29 09:20:13 IST 2016,Adjust Intro update:  Rendering at a rate of 10 seconds per frame... There are 3432 total frames...
KoLaPlays,Fri Jan 29 04:54:25 IST 2016,RT @SirNote: @FineAnvik @InFa_KoLa RT to safe a guard dogs(moose) life
KoLaPlays,Fri Jan 29 02:12:08 IST 2016,@SirNote @FineAnvik Atta' boy Nooooootes
