username,time,tweet
mlee389W,Tue Mar 01 05:29:52 IST 2016,"#UtHarrisSU when a North Korean student asks the teacher why America is so dangerous, he/she gets scolded. https://t.co/QMS4N0GnNR"
mlee389W,Tue Mar 01 05:25:27 IST 2016,#UtHarrisSU American flag with the North Korean flag in the orchestra. MEH
mlee389W,Tue Mar 01 05:23:13 IST 2016,#UtHarrisSU Pyongyang is modern. MEH
mlee389W,Tue Mar 01 05:19:20 IST 2016,#UtHarrisSU creating a 3D sense in a two-dimensional medium.
mlee389W,Tue Mar 01 05:17:31 IST 2016,#UtHarrisSU 53rd year of a country divided.  MEH
mlee389W,Tue Mar 01 05:15:06 IST 2016,#UtHarrisSU Korea: A nation divided - Mark Edward Harris.
mlee389W,Tue Mar 01 05:11:25 IST 2016,#UtHarrisSU the photojournalist killed himself because he was blamed. https://t.co/3u2geo5jWM
mlee389W,Tue Mar 01 05:10:18 IST 2016,The boy died and there was no one to help him. #UtHarrisSU https://t.co/G5s1JTw3W8
mlee389W,Tue Mar 01 05:07:49 IST 2016,#UtHarrisSU children in Vietnam still die because of land mines - Ut
mlee389W,Tue Mar 01 05:04:29 IST 2016,#UtHarrisSU
mlee389W,Tue Mar 01 05:03:31 IST 2016,"#UtHarrisSU after 35 years of napalm, I took a picture of Paris Hilton in jail - Ut"
mlee389W,Tue Mar 01 05:01:07 IST 2016,"#UtHarrisSU Hollywood pictures Bette Davis, OJ Simpson, Tyson."
mlee389W,Tue Mar 01 04:55:50 IST 2016,"#UtHarrisSU ""from hell to Hollywood"" title of the second part."
mlee389W,Tue Mar 01 04:47:41 IST 2016,"#UtHarrisSU ""I don't want to take more pictures of her.  I want to help him."" Ut"
mlee389W,Tue Mar 01 04:42:14 IST 2016,"#UtHarrisSU ""I can't film this."" ""But you must."
mlee389W,Tue Mar 01 04:38:37 IST 2016,#UtHarrisSU works for AP for 50 years and hopes to retire this year.
mlee389W,Tue Mar 01 04:32:33 IST 2016,#UtHarrisSU Public lecture at Sargent Hall. https://t.co/v8qK1Ssydy
mlee389W,Mon Feb 29 23:35:58 IST 2016,#UtHarrisSU Nick Ut outside 20 Somerset (and Suffolk flag in the background). https://t.co/RKOEqCu101
mlee389W,Mon Feb 29 22:07:49 IST 2016,#UtHarrisSU Nick Ut's picture of the church across Ridgeway. https://t.co/0NuPn8MX3E
mlee389W,Mon Feb 29 18:09:52 IST 2016,#UtHarrisSU at Sawyer Library and Sargent Hall. https://t.co/9vp00o2XvV
mlee389W,Mon Feb 29 06:56:25 IST 2016,#UtHarris Photographers and the poster designer - what a trio! https://t.co/BpK0TEdOuq
mlee389W,Mon Feb 29 02:25:01 IST 2016,Great Open House today!  With surprise! @mlee389W  https://t.co/s5uV7ngUkb
mlee389W,Mon Feb 29 00:08:57 IST 2016,#UtHarrisSU At Studio 73. https://t.co/0yZcat8iIx
mlee389W,Sun Feb 28 23:41:16 IST 2016,#UtHarrisSU Nick Ut in front of the greatest Boston college! https://t.co/TwQJr6BoSI
mlee389W,Sun Feb 28 22:02:37 IST 2016,"#UtHarrisSU The  men with the cameras: Mark (left), Nick (back), and Ken (front). https://t.co/fRDEqcteaS"
mlee389W,Sun Feb 28 22:00:39 IST 2016,#UtHarrisSU Nick and Old North Church https://t.co/JoI5ayIv3J
mlee389W,Sun Feb 28 19:58:59 IST 2016,#UtHarrisSU Over Old City Hall https://t.co/weYZYixncf
