username,time,tweet
suddyman,Tue Jun 23 02:29:08 IST 2015,@nationalrailenq i think you could make your website harder to find simple information #sarcastic
suddyman,Mon Jun 22 12:20:07 IST 2015,Eldest son working in London all this week #sniffsniff #heisstillfour
suddyman,Sun Jun 21 13:09:31 IST 2015,@Psephizo it does paint a picture!
suddyman,Sun Jun 21 12:37:41 IST 2015,@suddyman: Excellent article on feedback from @Psephizo both theological and practical  http://t.co/lthNGXAbIm
suddyman,Sun Jun 21 12:37:11 IST 2015,Excellent article on feedback from @Psephizo both theological and piratical http://t.co/lthNGXAbIm
suddyman,Sat Jun 20 22:12:49 IST 2015,Eldest son finds a job! #canonfodder http://t.co/bi5DLEnflS
suddyman,Sun Jun 14 23:47:37 IST 2015,Ant Horton speaking @stjohnsegham about @east_towest @CofEGuildford @BishopGuildford http://t.co/mir8Yoa4xk
suddyman,Sun Jun 14 22:33:03 IST 2015,RT @DisabilityJ: All this fuss about Magna Carta and yet so many without legal aid have no chance of a fair trial
suddyman,Sun Jun 14 19:09:35 IST 2015,Is decline in confirmation numbers more about lack of clergy convinced of theology of it than lack of converts? @churchnewspaper
suddyman,Sun Jun 14 19:06:32 IST 2015,"RT @EnglandRugby: We're giving away an ENG jersey signed by @Alex_OxChambo, @GaryJCahill, @George_Fordy & @nowellsy15. Retweet to win! http…"
suddyman,Sun Jun 14 15:56:57 IST 2015,RT @stmellitus: Are you thinking about studying at St Mellitus College? Watch this to find out more about us: https://t.co/2K5HJ9gG0g #smcl…
suddyman,Fri Jun 12 15:57:13 IST 2015,RT @LandRoverRugby: Follow & RT to win 2 tickets to @EnglandRugby v @fijirugby at #RWC2015! Ts&Cs apply: http://t.co/lNSFhoFHQK http://t.co…
suddyman,Fri Jun 12 15:55:36 IST 2015,@HMRCgovuk appalling waiting times on phone line. #getitsorted
suddyman,Fri Jun 12 02:09:24 IST 2015,Pub quiz team- tarts & vicars http://t.co/eY5vYOqaD2
suddyman,Wed Jun 10 00:19:10 IST 2015,RT @finkelde: Even Rick Warren Would Be Impressed With These Church Small Group Ideas http://t.co/sKv1IF6UUr #smallgroups #church http://t.…
suddyman,Sun Jun 07 00:07:45 IST 2015,We have a potter coming to @stjohnsegham at 11am tomorrow
suddyman,Sat Jun 06 23:51:37 IST 2015,RT @AllRugbyWorld: END OF SEASON SALE - Winning offers across leading brands - http://t.co/i6FeGWzqvD #Rugby #RugbyUnited #Shirts http://t.…
suddyman,Sat Jun 06 14:29:48 IST 2015,RT @stmellitus: Thinking about studying at St Mellitus College? Watch this https://t.co/2K5HJ9gG0g #smclife
suddyman,Thu Jun 04 23:11:54 IST 2015,Great input from @paulargooder at Diocesan Conf.
suddyman,Thu Jun 04 23:02:34 IST 2015,£9 for an hours parking and no clear signage during alterations in arrivals #shameonyou @Luton_Parking @easyJet
suddyman,Wed Jun 03 22:22:17 IST 2015,@paulbdorking any chance of a chat this evening?
suddyman,Tue Jun 02 19:59:55 IST 2015,"RT @sparkyfied: ""@xlplondon I refuse to believe this is a lost generation"". This is deeply on my heart after the last 24 hours in #sydenham…"
suddyman,Tue Jun 02 19:30:49 IST 2015,@welchdav #gfdtri grumpy for 24 hrs after one song? #agadoo
suddyman,Tue Jun 02 19:29:20 IST 2015,http://t.co/ZPqKOXTs7h praying for family & friends and @PatrickReganXLP
suddyman,Mon Jun 01 22:40:16 IST 2015,The dangers of teaching Matthew 5 @stmellitus http://t.co/YYk2JG6nng
suddyman,Mon Jun 01 22:38:48 IST 2015,RT @JessieFaerber: #smclife @MarthaHafwen @suddyman http://t.co/HZOrYttzgc
suddyman,Mon Jun 01 18:29:25 IST 2015,"""It's hard to do discipleship when you are a vegan"" #theologicaldiscussions @stmellitus"
