username,time,tweet
Caz_Che,Mon Feb 29 19:22:32 IST 2016,Napoli's Lorenzo Insigne robbed at gunpoint... In Naples? Who'd have thought it! #sarcasm
Caz_Che,Mon Feb 29 15:50:05 IST 2016,So now that Leonardo DiCaprio has won an Oscar does that make the world a better place temporarily? As it seemed a rather popular choice...
Caz_Che,Mon Feb 29 01:55:04 IST 2016,Went to look at the museum. Ended up more fascinated by the bubbles. Woo shiny! #travel #barcelona #ig_barcelona #B… https://t.co/DHfgywDkkg
Caz_Che,Mon Feb 29 01:23:40 IST 2016,Sounds like I picked a good one to miss then... Back to normality this season sadly! #VCFathletic
Caz_Che,Sun Feb 28 20:07:46 IST 2016,Oh Arsenal... #manuarsenal
Caz_Che,Sun Feb 28 15:45:39 IST 2016,"Random travel decision made. So excited to return to another of my favourite cities, even if just for a few days... #TTOT #Travel"
Caz_Che,Sun Feb 28 15:01:57 IST 2016,Where next? It's a coin toss...
Caz_Che,Sun Feb 28 02:36:33 IST 2016,@Bertie_B1977 @mulu83 @paalpot75 It was pretty witty :P
Caz_Che,Sun Feb 28 02:32:47 IST 2016,@Bertie_B1977 @mulu83 @paalpot75 Haha! :D
Caz_Che,Sun Feb 28 02:07:45 IST 2016,"RT @Footyscience: RM’s problem:
Florentino."
Caz_Che,Sat Feb 27 20:31:26 IST 2016,@ScottLinnIsRad Oh it's to a girl! :D
Caz_Che,Sat Feb 27 20:14:41 IST 2016,@ScottLinnIsRad Is it supposed to sound like a threat...?
Caz_Che,Fri Feb 26 18:43:22 IST 2016,"@PenfoldOfficial What a brilliant draw. I didn't care who we got - okay, maybe Dortmund - as everyone left was decent."
Caz_Che,Fri Feb 26 17:53:51 IST 2016,Sh*t just got real! ¡Amunt! #VCF #EuropaLeague
Caz_Che,Fri Feb 26 17:51:06 IST 2016,Who needs the Champions League! https://t.co/kSbohZxjRP
Caz_Che,Fri Feb 26 15:44:09 IST 2016,"Is it just me, or is the @EuropaLeague far more interesting than the @ChampionsLeague this season? Look at the quality of teams left in it!"
Caz_Che,Fri Feb 26 01:10:28 IST 2016,@Footyscience I'm so interested in it that I'm working haha!!
Caz_Che,Fri Feb 26 01:01:42 IST 2016,We want 10! #rapidVCF
Caz_Che,Thu Feb 25 04:56:54 IST 2016,@Footyscience Ha yeah been here most of the year so far! I'll look it up :)
Caz_Che,Thu Feb 25 04:45:56 IST 2016,@Footyscience Haha he'd run even less! Not a fan...
Caz_Che,Thu Feb 25 00:41:57 IST 2016,"Considering how many years it's been in the works, it's definitely come on a fair bit the last few years! I'm notic… https://t.co/XdOeyue3yi"
Caz_Che,Tue Feb 23 16:47:27 IST 2016,"I mean, how did everyone have money to do it before then?! I had no chance at all... #TTOT #Travel"
Caz_Che,Tue Feb 23 16:47:08 IST 2016,"It's odd to me that majority of gap years taken after 23/24 are described as ""later in life""... #TTOT #Travel"
Caz_Che,Tue Feb 23 15:20:05 IST 2016,@nikkicanning My Mother's plan was to give me my Game Boy and hope I be quiet haha! #TTOT
Caz_Che,Tue Feb 23 15:15:32 IST 2016,Okay this definitely won't be a #TTOT topic I can contribute much to! Looking forward to reading the answers as always though.
Caz_Che,Mon Feb 22 01:46:32 IST 2016,@sidlowe Oh yes! Been thinking this for 2 seasons now. That font is a mess.
Caz_Che,Mon Feb 22 00:34:28 IST 2016,Hooray another win! But please don't make me watch the highlights of that one... ¡Anyways Amunt! #granadaVCF
Caz_Che,Mon Feb 22 00:33:07 IST 2016,@Bertie_B1977 Yep. Oh wait... Nervy last minute to go now! FFS...
Caz_Che,Mon Feb 22 00:31:17 IST 2016,Santi Mina is Jonny on the spot again! ¡Amunt! #granadaVCF
Caz_Che,Mon Feb 22 00:29:25 IST 2016,@Bertie_B1977 Haha! I'm happy with the result (if we hold on). Certainly won't be watching a re-run though...
Caz_Che,Mon Feb 22 00:25:37 IST 2016,I've watched more exhilarating textiles displays than this Granada - Valencia match... #granadaVCF
Caz_Che,Sun Feb 21 21:15:33 IST 2016,I really should know better.
Caz_Che,Sun Feb 21 17:50:45 IST 2016,Graphic Design exhibition! Ever the professional... #travel #barcelona #BCN #ig_barcelona #igersbcn #catalunya #spa… https://t.co/mPgosVHhAJ
