username,time,tweet
Jaeger1985,Sun Feb 28 23:52:13 IST 2016,"@Michigan1000 @mattklewis You know, they have traditional family values and stuff. They'll definitely come around to the GOP!
#sarcasm"
Jaeger1985,Sun Feb 28 23:48:48 IST 2016,@NHLonNBCSports Kane totally had his way with Holtby. Too soon?
Jaeger1985,Sun Feb 28 23:47:32 IST 2016,RT @TarekFatah: #Iran executes the entire male population of a #Balochistan village and not a single Western newspaper prints story. https:…
Jaeger1985,Sun Feb 28 23:47:12 IST 2016,@TarekFatah @Csinaco This is what happens when your countrymen don't learn from our mistakes down south and elect a cucked “male” feminist.
Jaeger1985,Sun Feb 28 23:41:01 IST 2016,"RT @TarekFatah: Shame on you Prime Minister #Trudeau. First you surrendered to #ISIS, and now giving citizenship to #ISIS loyalists. https:…"
Jaeger1985,Sun Feb 28 23:22:27 IST 2016,"@CheriJacobus I'm not trying to be facetious, but what exactly is the point? It sounds like Trump wrote something like “Dreams of my Father”"
Jaeger1985,Sun Feb 28 23:13:14 IST 2016,RT @Islam_Dangerous: I'm writing a letter bomb to the editor!  #ccot #tcot https://t.co/tnlEX2iapg
Jaeger1985,Sun Feb 28 23:12:53 IST 2016,"@HubbsJim @Veteran4Trump And like #0bama, Rubio will get unqualified support from people of like ancestry, because “muh pride.”
Embarrassing"
Jaeger1985,Sun Feb 28 23:07:30 IST 2016,RT @Veteran4Trump: Rubio is in favor for discounted tuition for illegals as well as Amnesty for illegals! #NeverRubio #AlwaysTrump https://…
Jaeger1985,Sun Feb 28 23:02:27 IST 2016,RT @ArchitectMMXII: https://t.co/E9MtAkdo0v
Jaeger1985,Sun Feb 28 23:00:11 IST 2016,@itsmyopinion77 @trump2016fan Scary that was our VP guy 4 years ago. “Who we are” involves bringing in those least likely to assimilate?
Jaeger1985,Sun Feb 28 22:53:44 IST 2016,"RT @itsmyopinion77: Sick of crooked politicians telling us ""who we are"".   We are for @realDonaldTrump period! https://t.co/9UhlNiXUzh"
Jaeger1985,Sun Feb 28 22:37:08 IST 2016,RT @JJBakhtiar: The differentiation between moderate & radical Islam. https://t.co/zKNaxH5ogC
Jaeger1985,Sun Feb 28 22:32:48 IST 2016,RT @JJBakhtiar: No comment https://t.co/2Zh2kMQ5VS
Jaeger1985,Sun Feb 28 22:32:37 IST 2016,"RT @NikkiBurdine: My heart hurts for the family of #AshleyGuindon. I can't imagine. @wusa9 #semperfi 
https://t.co/wdoCqtMXuI https://t.co/…"
Jaeger1985,Sun Feb 28 22:32:11 IST 2016,RT @weknowwhatsbest: Discovery of Bernie Sanders' 1972 essay on rape fantasies has resulted in this morning's official endorsement of Berni…
Jaeger1985,Sun Feb 28 22:30:55 IST 2016,"RT @JaredWyand: Look at the #AlwaysTrump TL

It's a bunch of pro-American sentiment

And then liberals shouting racist for no logical reaso…"
Jaeger1985,Sun Feb 28 22:30:29 IST 2016,"RT @LindaSuhler: You'll NEVER vote for #OpenBorders #Gangof8  #MarcoRubio once you watch this!
#VoteTrumpFL
#SECPrimary
#AlwaysTrump
https:…"
Jaeger1985,Sun Feb 28 22:30:25 IST 2016,RT @ashtabulatrump: #AlwaysTrump #Alabama #Arkansas #Colorado #Georgia #Massachusetts  #Oklahoma #Tennessee #Texas #Vermont #Virginia https…
Jaeger1985,Sun Feb 28 20:40:32 IST 2016,"@SexiestPatriot They should have left it at having in the black guy, but they also want to put in a rump ranger? Give them an inch…"
Jaeger1985,Sun Feb 28 20:37:32 IST 2016,RT @therealcornett: Everytime I see Vincente Fox my mind reverts back to Saddam Hussein being hanged. #Trump2016
Jaeger1985,Sun Feb 28 19:07:44 IST 2016,RT @EasyEarl: A Deeply Moving Tribute to Melissa Harris Perry's Insane MSNBC Antics https://t.co/mSfZrPwNeZ
Jaeger1985,Sun Feb 28 19:05:49 IST 2016,RT @2016Outsider: #outsider2016 https://t.co/8T803NybhI
Jaeger1985,Sun Feb 28 18:58:26 IST 2016,RT @AmericanMined: #StopTheSteal please watch and share so we can help #DonaldTrump become the nominee!  https://t.co/A5QOIOmbjw
Jaeger1985,Sun Feb 28 18:47:52 IST 2016,@drrtytenyearhat @genophilia I think Rubio is going to siphon enough votes away from Cruz in the primaries anyway to deny him a threshold.
Jaeger1985,Sun Feb 28 18:32:03 IST 2016,"@bitterclingy @genophilia If you're implying that Rubio is the most conservative out of the remaining top 3, you should shoot your dealer."
Jaeger1985,Sun Feb 28 10:23:07 IST 2016,RT @davidiansimpso3: SAYS IT ALL AMERICA http://t.co/UDjW5tWXV7
Jaeger1985,Sun Feb 28 10:06:12 IST 2016,RT @DRUDGE_REPORT: EUROPE TURNS AGAINST THE EU... https://t.co/78U11FBV0k
Jaeger1985,Sun Feb 28 09:41:19 IST 2016,"RT @larryelder: If #MittRomney had gone after Obama the way he went after Trump, he'd be gearing up for re-election."
Jaeger1985,Sun Feb 28 09:32:52 IST 2016,"@MdlMurray I just tried to access that article, this is the message that I just got: https://t.co/GCZ6AhuzSo"
Jaeger1985,Sun Feb 28 09:29:13 IST 2016,RT @NHLonNBCSports: 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 🚨🚨🚨 https://t.co/F5fyRDv937
Jaeger1985,Sun Feb 28 09:05:00 IST 2016,"RT @ChesClyde: Yes, it’s True… Donald #Trump Helped Marine Sgt. Tahmooressi (VIDEO) #GOP #tcot 
https://t.co/EibGHRLDEV https://t.co/aQrU8i…"
Jaeger1985,Sun Feb 28 09:03:04 IST 2016,"RT @stevewightman1: Honoring #USArmy Pfc Steven William Couch, died 2/28/1967 in South Vietnam. Honor him so he is not forgotten. https://t…"
Jaeger1985,Sun Feb 28 09:02:39 IST 2016,"@Wicked3s @railgirl1952 @realDonaldTrump Just wondering, where did you get that Twitter badge?"
Jaeger1985,Sun Feb 28 08:58:22 IST 2016,"RT @stevewightman1: Honoring #USArmy 2Lt William Pierce Raubach, died 2/28/1968 in South Vietnam. Honor him so he is not forgotten. https:/…"
Jaeger1985,Sun Feb 28 08:56:57 IST 2016,"RT @NHL: America, the beauty. 🇺🇸🏒🇺🇸🏒 https://t.co/3X1HX7sT24"
Jaeger1985,Sun Feb 28 08:54:15 IST 2016,"RT @CloydRivers: Hillary for Prison 2016.
Merica.

FREE koozies at https://t.co/1B24KGWbw0 https://t.co/U4qot9LCQ7"
Jaeger1985,Sun Feb 28 08:49:44 IST 2016,"@NYR_FullTilt @AdamRotter Good, sometimes the best trades are the ones that you don't make."
Jaeger1985,Sun Feb 28 08:44:21 IST 2016,"@marcorubio Not a bad idea, those should be the ones already rounded up and then made to build the wall as punishment before being deported."
Jaeger1985,Sun Feb 28 07:34:40 IST 2016,"@Junebug1952 Nothing new, those malcontents said basically the same things about George W. Bush. It's just an aid for onanism for them."
Jaeger1985,Sun Feb 28 07:28:39 IST 2016,@ProfBainbridge @Ricky_Vaughn99 @PJMedia_com I didn't know that a lapsed Catholic like Glenn Beck could get the man upstairs on speed dial.
Jaeger1985,Sun Feb 28 07:26:49 IST 2016,RT @NYRangers: Dan Girarrrrrrrrrrrdi  https://t.co/MF3qfSjIg8
Jaeger1985,Sun Feb 28 07:25:25 IST 2016,"RT @JaredWyand: Nothing American about selling out our country for people who won't build their own

#NeverTrump? 👉🏻 #AlwaysTrump https://t…"
Jaeger1985,Sun Feb 28 07:24:59 IST 2016,RT @Ba68scgal: I voted Mccain & Romney!They lost!I have never felt more sure of a candidate than @realDonaldTrump #AlwaysTrump https://t.co…
Jaeger1985,Sun Feb 28 07:23:53 IST 2016,RT @JaredTSwift: #BlackPeopleBeatBernie https://t.co/xa5cwB5R2p
Jaeger1985,Sun Feb 28 07:23:29 IST 2016,"@tgradous @VerumEstLiberta @GenGSPatton For the US, it would be the per-capita equivalent of <520,000 Mohammedans running around. Scary."
Jaeger1985,Sun Feb 28 07:19:38 IST 2016,"RT @AllRepublicans: .@MittRomney Pls refute the story that you will ""brokered convention"" #Trump! Or, have a legacy of Greatest Loser! http…"
Jaeger1985,Sun Feb 28 07:18:04 IST 2016,@anna12061 @weaselzippers Might as well give a guy who gets a parking ticket a year of hard labor. Same difference.
Jaeger1985,Sun Feb 28 07:16:14 IST 2016,"RT @anna12061: Man Who Damaged Mosque, Put Bacon On Front Door Could Get Life Sentence https://t.co/FVVjoCfisI via @WeaselZippers"
Jaeger1985,Sun Feb 28 07:14:06 IST 2016,"RT @stevewightman1: Honoring #USNavy LT Larry Gene Lewis, died 2/27/1971 in North Vietnam. Honor him so he is not forgotten. https://t.co/l…"
