username,time,tweet
reginaems,Thu Apr 30 18:05:19 IST 2015,"Here's where I #tweet something profoundly #witty and slightly #sarcastic, and twitterverse #retweets it"
reginaems,Thu Apr 30 03:20:06 IST 2015,Got to work on my #unitan #sunny #75
reginaems,Wed Apr 29 23:25:49 IST 2015,RT @AsapSCIENCE: Toe-MAY-toe or toe-MAH-toe? (via @theawkwardyeti) http://t.co/dHZvy4Ve3O
reginaems,Wed Apr 29 20:38:53 IST 2015,the down side to following food accounts...#alwayshungry #looksooogood https://t.co/Qg9evnpAvx
reginaems,Wed Apr 29 20:26:42 IST 2015,it was a crazy #winter...felt like it would never end #frozen through march http://t.co/s74N6IwqNT
reginaems,Wed Apr 29 20:13:35 IST 2015,i feel your pain #frizz #curlyhairproblems https://t.co/O5UdxudUJ8
reginaems,Wed Apr 29 02:50:02 IST 2015,RT @tryingrex: http://t.co/HpHbaP3iWL
reginaems,Tue Apr 28 21:25:34 IST 2015,Cooookieeee...In Defense Of The Classic Chocolate Chip Cookie http://t.co/yS2cuopkBf via @HuffPostTaste #chocolatechip #classic
reginaems,Tue Apr 28 20:58:25 IST 2015,anybody have #gloves i can borrow??? office AC is on high #toocold
reginaems,Tue Apr 28 19:42:10 IST 2015,RT @FoodPornsx: Gelato options. 😋. ^ http://t.co/VR48pNCGY0
reginaems,Tue Apr 28 19:07:03 IST 2015,RT @RunCompetitor: Carbs aren't a problem...if you choose your sources wisely: http://t.co/eJaWwDkA1j http://t.co/NYmAFa31dr
reginaems,Tue Apr 28 00:20:28 IST 2015,RT @FoodPornsx: Salted Pretzel Chocolate Chip Cookie Dough Bars ^ http://t.co/aqz2GY8BZs
reginaems,Mon Apr 27 22:48:02 IST 2015,"Tired of #pasta... any good #recipes for quick, easy, & #healthy dinners #cooking"
reginaems,Mon Apr 27 20:55:54 IST 2015,"Sadly I know this to be true, but am working on it #headcase http://t.co/qKul9jCHkr"
reginaems,Mon Apr 27 01:14:35 IST 2015,"Sometimes I feel like I'm part of an endangered species ""single girl in her mid to late twenties"""
reginaems,Sun Apr 26 22:35:55 IST 2015,This cold snap needs to snap out of it
reginaems,Sat Apr 25 21:48:06 IST 2015,Home town drive-by #dcbound #philly #BrotherlyLove #homesweethome http://t.co/TwWfKsM6Bx
reginaems,Sat Apr 25 19:32:53 IST 2015,"Racing is complete. Not the best race, learned a lot, ready to get back to training #winsomelosesome #NSR1 #progress http://t.co/e56DZ8pWEf"
reginaems,Sat Apr 25 15:54:29 IST 2015,"Winter in april, but some of the lowest winds all week. So I'll take it #winterreturned #NSR1 #AFinal http://t.co/pXCuhGgA3r"
reginaems,Sat Apr 25 05:22:29 IST 2015,Getting in my pre-race #bacon @bobbysburgerpal #luckydinner #protein http://t.co/mcnX8lOVPZ
reginaems,Sat Apr 25 02:02:17 IST 2015,Having a Twitter convo with @morganbmcgovern when we are less than 2 feet apart #winningatlife #socialmediamaddness
reginaems,Sat Apr 25 02:00:40 IST 2015,"Racing the A Final of the women's open 1x tmrw at 8:40am lane 5, @PBC_potomacstar teammate @morganbmcgovern in 6 https://t.co/QX0M3NWQy0"
reginaems,Fri Apr 24 18:06:37 IST 2015,And with the first few sips of #coffee I begin to transform from sleep walking #zombie to functioning #human
reginaems,Thu Apr 23 22:58:29 IST 2015,Staying at a hotel with no running water is not ideal. @CrownePlaza #plumbingproblems
reginaems,Thu Apr 23 18:59:33 IST 2015,There is very little in life that a #bacon #egg and #cheese breakfast sandwich can't fix
reginaems,Wed Apr 22 23:41:45 IST 2015,Always love race pics. Thanks @row2k #rowing #NSR1 #speedorder http://t.co/zEwueKqEWT
reginaems,Wed Apr 22 19:22:40 IST 2015,@PBC_potomacstar open scullers went to work this morning. All boats moving on #rowing #racing #ontothefinal #NSR1 http://t.co/Y8wB7jwxzJ
reginaems,Wed Apr 22 17:00:12 IST 2015,Beautiful morning to start the spring racing season #NSR1 #rowing http://t.co/3dYtK21EUX
