username,time,tweet
ladydreamspeed,Thu Feb 25 18:40:31 IST 2016,"If only the entire world listened to me, then we'd have absolutely no problems whatsoever #sarcasm"
ladydreamspeed,Thu Feb 25 18:40:04 IST 2016,@Souidos also incredibly economically stupid with Europe's rapidly aging population #WhoWillPayYourTaxes
ladydreamspeed,Thu Feb 25 18:39:14 IST 2016,#FortressEurope is shameful  https://t.co/VIPNkzmovj
ladydreamspeed,Thu Feb 25 18:38:08 IST 2016,Because #FortressEurope has been working so well thus far??? https://t.co/UwahgpZFIF
ladydreamspeed,Thu Feb 25 18:31:27 IST 2016,@ladydreamspeed as well as instituting a 50% +1 mandate/run-off scheme in at-large states
ladydreamspeed,Thu Feb 25 18:30:53 IST 2016,We could eliminate gerrymandering by moving to proportional representation within each states seat allotment in the House of Representatives
ladydreamspeed,Thu Feb 25 18:24:47 IST 2016,"RT @notsosupermom_: “Hillary Clinton Introduces New Campaign Slogan: ‘No, We Can’t’” by @girlziplocked https://t.co/3acT5RWUE2"
ladydreamspeed,Thu Feb 25 18:01:17 IST 2016,RT @Dazed: .@KeshaRose is being treated like a human jukebox in a cage: https://t.co/nKjPHHnCSh https://t.co/W7DDQnB5Tg
ladydreamspeed,Thu Feb 25 18:01:11 IST 2016,RT @TIME: Lena Dunham on Kesha and how the legal system shackles women to their abusers https://t.co/92l4HwS5hg
ladydreamspeed,Thu Feb 25 18:00:57 IST 2016,RT @ladygaga: Free Kesha https://t.co/8BjZXq98Qf
ladydreamspeed,Thu Feb 25 18:00:46 IST 2016,RT @ladygaga: https://t.co/9FIb8oQAsg
ladydreamspeed,Thu Feb 25 17:58:49 IST 2016,@davidgraeber can I please do this too?
ladydreamspeed,Thu Feb 25 17:58:36 IST 2016,"RT @davidgraeber: if Dems insist on running unelectable HRC & we thus get President Trump, I guess I'll have to give up my US citizenship &…"
ladydreamspeed,Thu Feb 25 17:58:22 IST 2016,RT @susiebear2013: The junior doctor contract issue summed up perfectly #juniordoctorscontract #juniordoctors https://t.co/p1B4h6hfdy
