username,time,tweet
JonnyStephens0,Fri May 01 17:39:15 IST 2015,This is going to be a fun day! (Sarcasm) #sarcasm #sarcastic
JonnyStephens0,Thu Apr 30 08:01:28 IST 2015,"Last song. #DayOne #liveforevertour mrtalkbox, colton dixon, and matthew west. https://t.co/JfgJL08TmT"
JonnyStephens0,Thu Apr 30 06:37:49 IST 2015,"@matthew_west ""I was checking my twitter, I mean reading my Bible."" Nice. #liveforevertour #LiveForever"
JonnyStephens0,Thu Apr 30 06:33:52 IST 2015,@mrtalkbox is up on stage with Colton Dixon and Matthew West. #liveforevertour https://t.co/nycZw8uMG4
JonnyStephens0,Thu Apr 30 06:33:11 IST 2015,Colton Dixon and Matthew West. #liveforevertour https://t.co/n1UPRdwSDz
JonnyStephens0,Thu Apr 30 05:30:33 IST 2015,Yeah Colton Dixon! #liveforevertour https://t.co/GPR8Gsd5aq
JonnyStephens0,Thu Apr 30 04:54:56 IST 2015,@mrtalkbox #liveforevertour https://t.co/zCNukkozQG
JonnyStephens0,Wed Apr 29 17:37:15 IST 2015,Going to be working on some a cappella today before I see a concert.
JonnyStephens0,Wed Apr 29 17:15:00 IST 2015,"So tired, dont even know what time I went to bed."
JonnyStephens0,Tue Apr 28 03:20:01 IST 2015,Im going to shave this awfulness tonight. #shaving #awful https://t.co/aGgRIWElIv
JonnyStephens0,Mon Apr 27 18:28:08 IST 2015,"RT @Jax: It's so important to remember that we're all human behind our phones and computers. Once you publicize something, real hearts coul…"
JonnyStephens0,Mon Apr 27 08:26:40 IST 2015,Its funny watching people who are new to The Sims 4.
JonnyStephens0,Sun Apr 26 09:13:56 IST 2015,What the heck is is this axecop on fox. #axecop
JonnyStephens0,Sun Apr 26 09:12:05 IST 2015,So my sister came over early and we celebrated here early birthday. We had cake played some ping pong… https://t.co/oD3IYbQfGP
JonnyStephens0,Sun Apr 26 02:34:34 IST 2015,Just a few more video to record before the crazy editing time with @GamePop8. #recording #gaming
JonnyStephens0,Sat Apr 25 17:55:25 IST 2015,So what happened to the amount of tweets number on the phone app. I have no idea how many tweets I have now.
JonnyStephens0,Sat Apr 25 17:52:11 IST 2015,No sleep stupid insomnia. Have a busy day of recording with @GamePop8 . #gaming #recording
JonnyStephens0,Fri Apr 24 01:29:39 IST 2015,So I have Honey I'm Good by Andy Grammar stuck in my head right now. #music
JonnyStephens0,Wed Apr 22 20:47:07 IST 2015,Last lunch this semester at Baldwin. #Baldwin #college https://t.co/ASZSPvHEJk
JonnyStephens0,Wed Apr 22 19:54:59 IST 2015,I really want the GameStop exclusive Claptrap Pop Toy. #funko #poptoy #Borderlands
JonnyStephens0,Wed Apr 22 19:53:47 IST 2015,Uno mas final to go. #college
JonnyStephens0,Wed Apr 22 17:55:22 IST 2015,"RT @TheLoveyJames: Everyone check out @SeaveyDaniel 1st YouTube video & leave a comment! I LOVE when he sings this song😍🙌 
ily Daniel  
htt…"
JonnyStephens0,Tue Apr 21 19:12:50 IST 2015,Finals are going to kill me this week. #finals #college #collegelife
JonnyStephens0,Mon Apr 20 20:47:34 IST 2015,Two more to the awesome Funko Pop Toy collection. Hawkeye and Hulk. #funko #poptoy #collection https://t.co/8XYMNuF0gO
JonnyStephens0,Mon Apr 20 16:36:48 IST 2015,Another final today.
JonnyStephens0,Sat Apr 18 17:14:05 IST 2015,"Rough night of sleep, never going to eat what I had a dinner yesterday, ever again. #grossfood"
JonnyStephens0,Sat Apr 18 00:06:23 IST 2015,I just need to get this paper done. #procrastinating #procrastination #college #collegelife
JonnyStephens0,Fri Apr 17 22:17:24 IST 2015,Final here I come. #college #collegelife #finals
JonnyStephens0,Fri Apr 17 18:32:55 IST 2015,"Done with one of my workouts today. Suppose to be 3 miles, but not quite there yet. Got 1.5 miles in. #running"
JonnyStephens0,Fri Apr 17 17:33:01 IST 2015,"So, I have a paper and a final today. I have some videos with @GamePop8 to edit. 3 mi run. And few other things. #busy #college #collegelife"
JonnyStephens0,Fri Apr 17 17:29:08 IST 2015,"Waking up is the hardest thing to so in the morning, I believe at this point."
JonnyStephens0,Fri Apr 17 17:28:21 IST 2015,RT @ShawnMendes: Tweet #ShawnOnGMA & tune in ! About to go out and see some fans ! Followin a bunch of u too 😊
JonnyStephens0,Thu Apr 16 17:27:13 IST 2015,"Ha, procrastinating and now hitting the snooze button, sounds more like being tired. #tired #college #collegelife"
JonnyStephens0,Thu Apr 16 07:21:17 IST 2015,#SaveJoey
JonnyStephens0,Thu Apr 16 07:02:49 IST 2015,Go @Jax
JonnyStephens0,Thu Apr 16 06:31:24 IST 2015,RT @AmericanIdol: There he goes again! @nickfradiani. #IdolTop7 http://t.co/zBKNa5IMPa
JonnyStephens0,Wed Apr 15 21:43:36 IST 2015,So I am planning on getting a vine. Anyone have any tips? #vine
JonnyStephens0,Wed Apr 15 16:24:16 IST 2015,Wow! Today is my last college class for my first before finals. #college
JonnyStephens0,Sun Apr 12 17:15:48 IST 2015,"Procrastination, the best idea at first, until the last minute. #college #collegelife"
JonnyStephens0,Thu Apr 09 16:50:13 IST 2015,You know when you are at college and no one is outside for 7:50 AM classes. #collegelife #college
JonnyStephens0,Thu Apr 09 07:23:19 IST 2015,#SaveQaasim
JonnyStephens0,Thu Apr 09 05:06:44 IST 2015,So ready for @AmericanIdol tonight. Yeah #AmericanIdol
JonnyStephens0,Thu Apr 09 05:06:00 IST 2015,RT @nickfradiani: Getting close! So excited for tonight!
JonnyStephens0,Thu Apr 09 05:05:18 IST 2015,"@LukeJustus true, very true."
JonnyStephens0,Thu Apr 09 05:05:06 IST 2015,"RT @LukeJustus: Someone please inform the parent population that ""k."" is the highest form of texting offense"
JonnyStephens0,Wed Apr 08 20:31:10 IST 2015,RT @AviatorGaming: Hello http://t.co/u5Yx104z32
JonnyStephens0,Wed Apr 08 16:26:43 IST 2015,Good morning.
JonnyStephens0,Tue Apr 07 18:40:33 IST 2015,RT @FillWerrell: Duke should thank Wisconsin for beating Kentucky.
JonnyStephens0,Mon Apr 06 20:34:03 IST 2015,"So my last tweet before this was a twoosh, sweet. I think that is actually my first twoosh to be honest. That is cool. #PerfectTweet #Twoosh"
JonnyStephens0,Mon Apr 06 20:29:54 IST 2015,"So tired, too many projects. Actually at this points there only two big ones left then finals. 1 next week and then the rest the week after."
