username,time,tweet
markfollows,Tue Jun 09 01:46:36 IST 2015,cant wait to not be able to use all the cool new features of ios9 ios9  wwdc15
markfollows,Tue Jun 09 00:29:11 IST 2015,i get the feeling apple dont know what apple music is wwdc15
markfollows,Mon Jun 08 22:47:57 IST 2015,sorry im not running an os called el capitan ffs drawtheline apple wwdc
markfollows,Mon Jun 08 16:55:26 IST 2015,rt  how about a massive re-tweet between now and midnight demanding 
markfollows,Mon Jun 08 00:01:46 IST 2015,rt  this sound of music re-make does not look promising  
markfollows,Sat Jun 06 22:31:32 IST 2015,rt  recap tom hardy responds to a sexist question about mad max 
markfollows,Sat Jun 06 22:18:41 IST 2015,  wheres the tennis table table
markfollows,Sat Jun 06 00:18:05 IST 2015,rt  report more us families living with multiple generations of xbox under one roof  
markfollows,Wed Jun 03 21:40:33 IST 2015,  that cheeseboard would look terrible on anything
markfollows,Sun May 31 19:40:43 IST 2015,rt  is framing a way of limiting the reality to a more digestible dosage
markfollows,Sun May 31 19:37:46 IST 2015,rt  recap you won’t believe what word they just added to the dictionary it will amaze you 
markfollows,Sun May 31 01:48:15 IST 2015,novadisco  
markfollows,Sat May 30 22:37:25 IST 2015,rt  recap prevent workplace injuries 
markfollows,Thu May 28 23:58:09 IST 2015,congrats you have an all male panel 
markfollows,Thu May 28 20:06:17 IST 2015,its top of my list of things to worry about news healthandsafetygonenotmad 
markfollows,Thu May 28 01:06:55 IST 2015,rt  weird world televangelist claims masturbators will find their ‘hands get pregnant’ 
markfollows,Wed May 27 22:27:25 IST 2015,the thingymagig makeamovieforget
markfollows,Wed May 27 02:54:23 IST 2015,rt news georgio morodor is now like some mad sex doctor later
markfollows,Wed May 27 02:54:12 IST 2015,rt news seasick steve his stupid guitar his disco blues his fake mountain men friends his cunt hat its later gold
markfollows,Sun May 24 04:35:18 IST 2015,that just about sums it up eurovision2015 eurovision 
markfollows,Sun May 24 04:29:43 IST 2015,now the whole uk feels like ed miliband eurovision2015
markfollows,Sun May 24 04:19:57 IST 2015,like europe gives a shit if we leave eurovision
markfollows,Sun May 24 04:16:47 IST 2015,has the winner/host country ever got 0 points eurovision
markfollows,Sun May 24 04:12:50 IST 2015,iceland not messing around there eurovision
markfollows,Sun May 24 04:06:32 IST 2015,i literally cant remember what the sweden song was eurovision
markfollows,Sun May 24 04:02:48 IST 2015,im moving to georgia its the future eurovision
markfollows,Sun May 24 03:59:13 IST 2015,i dont want to know her dreams eurovision scary
markfollows,Sun May 24 03:53:56 IST 2015,what about portugal eurovision
markfollows,Sun May 24 03:51:29 IST 2015,austria and germany not too popular tonight eurovision
markfollows,Sun May 24 03:49:49 IST 2015,it russia win she will literally melt/explode eurovision
markfollows,Sun May 24 03:47:43 IST 2015,good evening sweden from the future eurovision
markfollows,Sun May 24 03:45:47 IST 2015,russia sweden and italy all trying to get on top of each other saw a film like that once eurovision
markfollows,Sun May 24 03:42:59 IST 2015,still beating france winning  eurovision
markfollows,Sun May 24 03:40:32 IST 2015,i demand a recount eurovision
markfollows,Sun May 24 03:32:52 IST 2015,what about portugal portugal eurovision
markfollows,Sun May 24 03:30:03 IST 2015,fuck you portugal harsh eurovision
markfollows,Sun May 24 03:26:47 IST 2015,wtf i just dont understand democracy  eurovision
markfollows,Sun May 24 03:25:25 IST 2015,no way are we going to get more than 20 points  eurovision
markfollows,Sun May 24 03:24:48 IST 2015,get on with it eurovision
markfollows,Sun May 24 03:18:18 IST 2015,stop shouting already eurovision2015 eurovision esc2015
markfollows,Sun May 24 03:17:42 IST 2015,thing is if they can count votes across europe in half and hour why does it take all night for a local election eurovision2015
markfollows,Sun May 24 03:15:33 IST 2015,eurovision - dull at the start fun after a few drinks then its just fighting and swearing eurovision2015
markfollows,Sun May 24 03:12:50 IST 2015,eurovision eurovision2015 
markfollows,Sun May 24 03:10:37 IST 2015,im going to vote now charge me you fuckers eurovision2015 eurovision
markfollows,Sun May 24 03:09:32 IST 2015,this is where the shouting and swearing stars eurovision eurovision2015
markfollows,Sun May 24 03:01:57 IST 2015,eurovision2015 
markfollows,Sun May 24 03:00:16 IST 2015,not what 600 million drunk european and israeli and australian people want to hear eurovision2015
markfollows,Sun May 24 02:55:51 IST 2015,what i really need now on my tv is 30 sexless men playing all forms of percussion ffffuuuuuucccckkkkkkkkkk eurovision2015
markfollows,Sun May 24 02:53:41 IST 2015,oh fuck now its 30 minutes of drums and dancing eurovision2015
markfollows,Sun May 24 02:52:42 IST 2015,so that is literally the best 26 songs in europe 25 minus israel eurovision2015
