username,time,tweet
NYCgirl1990,Fri Feb 26 05:56:25 IST 2016,landsend  fyi theres a little blond girl reading in your ad may want to apologize for that too  
NYCgirl1990,Fri Feb 26 05:48:57 IST 2016, i dont believe for one minute these women actually eat bowls of pasta i dont… 
NYCgirl1990,Fri Feb 26 05:45:10 IST 2016,remember when you could call someone without an area code rememberwhen nostalgic 
NYCgirl1990,Fri Feb 26 05:25:31 IST 2016,this is amazing for way beyond piano education  look at this  
NYCgirl1990,Fri Feb 26 05:14:21 IST 2016,rt  print your favorite city scapes straight from instagram  
NYCgirl1990,Fri Feb 26 05:11:13 IST 2016,  i want mine 
NYCgirl1990,Fri Feb 26 05:00:49 IST 2016, i love you so much cant wait for  tonight dont mind those who judge what they do not understand
NYCgirl1990,Fri Feb 26 04:58:38 IST 2016,   how is this different from choosing to adopt a boy or girl she chose the embryo facepalm
NYCgirl1990,Fri Feb 26 04:43:32 IST 2016,rt  i was so nervous in the wings and then i whispered to myself just sing it to david and nothing else mattered
NYCgirl1990,Fri Feb 26 04:39:05 IST 2016,you better not be messing with me  
NYCgirl1990,Fri Feb 26 04:35:59 IST 2016,rt  3 tips for polishing your writing voice to improve your website   || startupfashion 
NYCgirl1990,Fri Feb 26 04:26:24 IST 2016,rt  yes we are rt to vote swifities for bestfanarmy at the iheartawards 
NYCgirl1990,Fri Feb 26 04:25:56 IST 2016,rt  mom 
NYCgirl1990,Fri Feb 26 03:01:06 IST 2016,collard green wraps delicious paleo grainfree glutenfree imadethis lunch 
NYCgirl1990,Fri Feb 26 02:52:56 IST 2016, failed miserably by apologizing come on now
NYCgirl1990,Fri Feb 26 01:52:31 IST 2016,so excited 
NYCgirl1990,Fri Feb 26 01:30:01 IST 2016, fam right now rockbottomftdnce 
NYCgirl1990,Fri Feb 26 01:26:02 IST 2016,same 
NYCgirl1990,Thu Feb 25 23:58:46 IST 2016,yes 
NYCgirl1990,Thu Feb 25 22:13:42 IST 2016,hey  i think  could use some company cabinfever snapchat 😊
NYCgirl1990,Thu Feb 25 21:59:23 IST 2016,breakfast sandwich with maple mayo yum paleo homemade imadethis instachef breakfast… 
NYCgirl1990,Thu Feb 25 21:10:22 IST 2016,rt  afghan boy gets real lionelmessi jersey after photo goes viral   
NYCgirl1990,Thu Feb 25 19:33:48 IST 2016,rt  watch barack obama usher  demi lovato pay tribute to ray charles at the white house  
NYCgirl1990,Thu Feb 25 11:44:34 IST 2016, 
NYCgirl1990,Thu Feb 25 10:44:48 IST 2016,trump when you release your tax returns just preface it with i have experience with international relations and international finance 😉
NYCgirl1990,Thu Feb 25 10:39:43 IST 2016, i actually wrote a version of part of your world about living in nyc i thought i was clever but you did it first /
NYCgirl1990,Thu Feb 25 10:17:59 IST 2016,hey  how come when i quote a tweet i no longer like it confused
NYCgirl1990,Thu Feb 25 10:17:21 IST 2016,i remember getting into my moms foundation and the rest of her makeup around age 5 i looked like a tribal clown 
NYCgirl1990,Thu Feb 25 10:13:50 IST 2016,i heart huckabee gopmovies
NYCgirl1990,Thu Feb 25 10:07:46 IST 2016,the corpses bribe  gopmovies
NYCgirl1990,Thu Feb 25 09:56:36 IST 2016,dear twitter make this viral now 😂😂😊 
NYCgirl1990,Thu Feb 25 09:41:24 IST 2016,rt  cant make it this sunday im cooking dinner at eltons oscar party  
NYCgirl1990,Thu Feb 25 09:40:43 IST 2016,rt  swifties gonna be bumpin new  newromantics in a few -mynameisraph 
NYCgirl1990,Thu Feb 25 09:37:33 IST 2016,i hope this is true  
NYCgirl1990,Thu Feb 25 09:30:01 IST 2016,hope this guy gets a cut it is a really good idea  
NYCgirl1990,Thu Feb 25 09:16:05 IST 2016,rt jencita not even an hour yet and over 1500 clicks you guys are tayvin obsessed 😍😍😍😍 
NYCgirl1990,Thu Feb 25 06:08:40 IST 2016,thanks  for doing my fav bowie song excellent choice ❤️ 
NYCgirl1990,Thu Feb 25 06:04:04 IST 2016,how gorgeous these women are seriously     icantgetover 
NYCgirl1990,Thu Feb 25 05:57:46 IST 2016,everyone gets an oscar  millennialoscarcategories
NYCgirl1990,Thu Feb 25 05:36:16 IST 2016,costumes on fleek millennialoscarcategories
NYCgirl1990,Thu Feb 25 05:19:40 IST 2016,dayum lets see how many gamers move to russia  
NYCgirl1990,Thu Feb 25 04:14:24 IST 2016,i wish i were taller 😔 these pants would look insane on me 5foot2 petitegirlproblems  
NYCgirl1990,Thu Feb 25 04:13:20 IST 2016,   that tongue tho
NYCgirl1990,Thu Feb 25 04:12:56 IST 2016,mafs  how surreal is that for you to have fans now i would be like 😮😮😮
NYCgirl1990,Thu Feb 25 02:54:27 IST 2016,thank you twitter gifs wcw   
NYCgirl1990,Thu Feb 25 01:45:13 IST 2016,my week on twitter 9 new followers 17 mentions 153k mention reach hows your audience growing via 
NYCgirl1990,Thu Feb 25 01:45:10 IST 2016,my best rts this week came from   thanksall who were yours 
NYCgirl1990,Wed Feb 24 22:08:36 IST 2016,rt  new what to wear to brunch at     bone  https/…
NYCgirl1990,Wed Feb 24 22:07:50 IST 2016,rt  the brits2016 get all the gossip as its happening  
NYCgirl1990,Wed Feb 24 21:19:30 IST 2016,how am i just seeing this now 
