username,time,tweet
dabear01,Fri Apr 24 22:58:23 IST 2015,my death will probably be caused by being  at the wrong time
dabear01,Fri Apr 24 19:24:28 IST 2015, heard your radio ad you do have a choice you chose to go on strike only thing this is hurting is the students
dabear01,Fri Apr 24 18:58:35 IST 2015, exactly
dabear01,Fri Apr 24 17:58:14 IST 2015, i know it is we go through the same thing every year here
dabear01,Fri Apr 24 17:57:14 IST 2015,odds are that if 3 cars were able to stop at the red light before you you could have as well wasnt even close idiots commuterproblems
dabear01,Fri Apr 24 17:55:18 IST 2015,youve known for the last 5km that your lane was ending dont look so shocked when i wont let you in because you waited to the last second
dabear01,Fri Apr 24 17:52:05 IST 2015,i think as an old person one of the last things you should be doing is jaywalking you dont move too quick at the best of times
dabear01,Fri Apr 24 17:50:28 IST 2015,so yesterday i had to scrape ice off my car today it was snow i had to brush off ohcanada
dabear01,Thu Apr 23 19:46:03 IST 2015, it was also quickly followed by i hate you new york rangers didntlearnthatfromme
dabear01,Thu Apr 23 19:44:06 IST 2015,told jackson the  were playing tomorrow night his response woo i love you pittsburgh the kid is almost 6 nhlplayoffs
dabear01,Thu Apr 23 18:32:20 IST 2015,you know youre doing road work how hard is it to put out a sign saying one lane will be closed construction commuterproblems
dabear01,Wed Apr 22 18:05:48 IST 2015, 67  agreed have yet to have a bad meal or service there
dabear01,Wed Apr 22 18:04:58 IST 2015, i dont care what you guys do with your time but when you affect my commute time i lose all sympathy for you and your cause
dabear01,Sun Apr 19 23:02:10 IST 2015,a bit windy but otherwise a good day for a 10k run with  tys10k
dabear01,Fri Apr 17 23:11:42 IST 2015,whenever i dont want to share my snack with my kids i tell them it has alcohol in it
dabear01,Thu Apr 16 18:03:05 IST 2015,only in canada can you have 2 straight 20 plus degree days and still have snow on the ground coldwinter springhassprung
dabear01,Thu Apr 16 18:01:59 IST 2015,good job assclowns  two cars passed a bus who had its stop sign out and signals flashing idiots
dabear01,Thu Apr 16 18:01:14 IST 2015,that was awesome  just watched a dump truck pull a philadelphialeftturn
dabear01,Thu Apr 16 18:00:17 IST 2015,i just ran 851 km  a 444/km pace with nike  nikeplus
dabear01,Wed Apr 15 20:27:55 IST 2015,almost hit a jaywalker last night she ran across the road as i was going through the middle of the intersection survivalofthefittest
dabear01,Wed Apr 15 20:25:46 IST 2015,a good way to get yourself killed jaywalking with your head down texting and your headphones in and darting out from between 2 suvs
