username,time,tweet
neaaalll,Fri Mar 25 15:46:43 IST 2016,sorry  i retract that tweet turns out it was actually even earlier than 958 i apologise if i have mislead you 
neaaalll,Fri Mar 25 15:39:36 IST 2016, any chance you could have a word with  about sticking to their owns tcs 12p tckts sold before 10am disappointed
neaaalll,Fri Mar 25 15:36:58 IST 2016, lots of angry customers this morning theres a clear difference between 958am and 10am thanksfornothing
neaaalll,Thu Mar 24 23:03:35 IST 2016,quick stop for a eastercw  selfie on way to ellie goulding at   
neaaalll,Tue Mar 22 03:59:26 IST 2016, re nandos card does a single combination meal red reward mean you can have 2 regular sides with a single chicken burger
neaaalll,Sun Mar 20 03:31:02 IST 2016,rt  weve done it 🌹🌹🌹🌹🌹🌹🌹 ft france 21 - 31 england carrythemhome 
neaaalll,Mon Mar 07 01:37:25 IST 2016, any plans to bring 4g to your mobile services anytime soon
neaaalll,Sat Jan 30 01:01:30 IST 2016,rt  win a valentines day gift bundle worth £100 💗  follow    retweet h…
neaaalll,Sat Jan 30 01:01:00 IST 2016,rt  win a beauty bundle worth over £70 just rt  flw to enter valentinesday freebiefriday 
neaaalll,Tue Jan 19 22:51:38 IST 2016,i’d like to enjoymorewater and win a robinsons glass
neaaalll,Sun Jan 17 21:18:07 IST 2016,rt   aww look at what a cutie masie moo is working the camera like a pro neal
neaaalll,Sun Jan 17 20:39:51 IST 2016,this big bag should keep little maisie moo going for a while mypetlovesfetch  
neaaalll,Sat Dec 12 03:35:49 IST 2015,feeling festive owl christmas snowglobe glitter glittery christmasdecorations cantwait … 
neaaalll,Fri Nov 06 02:33:55 IST 2015,looks like  customer services are as quick as their next day delivery sixdaysandcounting 
neaaalll,Thu Sep 10 01:51:04 IST 2015,weartherose   
neaaalll,Thu Sep 10 01:51:02 IST 2015,at  for weartherose supporting  makeusproud wooooooo 
neaaalll,Thu Sep 10 01:49:56 IST 2015,at  for weartherose supporting  makeusproud wooooooo 
neaaalll,Thu Sep 10 01:48:39 IST 2015,weartherose   
neaaalll,Wed Aug 26 01:57:04 IST 2015,poor stock control  basildon tonight no sour cream mash potato pulled pork hot dog buns birthday girl is feelingsad
neaaalll,Sat Jun 20 00:04:40 IST 2015,
neaaalll,Wed Jun 17 12:30:50 IST 2015,thompson  there was the whole marathon thing  apparently at 815 he is going to explain himself lol
neaaalll,Wed Jun 17 00:53:39 IST 2015,thompson  topgear why did he lie in his own words he wouldnt be any good at it  wouldnt watch himself on it
neaaalll,Sat May 30 04:35:09 IST 2015,happy birthday 
neaaalll,Tue May 19 15:33:37 IST 2015,rt  team famous five working on challenge 8 on  havensquest please please retweet 100 needed rt 
neaaalll,Thu May 07 22:16:05 IST 2015,ivoted
neaaalll,Wed May 06 00:31:12 IST 2015,rt  thanks to west ham legends billy bonds tony gale  sportymamas for helping raise cash for havenshospices 
neaaalll,Wed May 06 00:30:10 IST 2015,rt  saturday 16th may  will be at the meadows chelmsford with our new mascot help us give him/her a name…
neaaalll,Wed May 06 00:30:07 IST 2015,rt  sunday 17th may childrenshospiceweek duck race  raising money for  come and see us htt…
neaaalll,Wed May 06 00:30:02 IST 2015,rt  thursday 14th may 2-6pm childrenshospiceweek  will be  come along and help name our new mas…
neaaalll,Sat May 02 16:19:28 IST 2015,rt  a woman has had a baby girl
neaaalll,Sat May 02 16:16:12 IST 2015,rt uk royalbaby update prince william is on gas and air
neaaalll,Sat May 02 16:16:06 IST 2015,rt uk text from prince william heir done spare done goodlad royalbaby
neaaalll,Sat May 02 16:15:46 IST 2015,rt uk text from david cameron just thinking shall we postpone the election to celebrate just for a few years forget it sun…
neaaalll,Wed Apr 29 02:04:55 IST 2015,say hi to caramel 
neaaalll,Thu Apr 23 00:26:31 IST 2015,time for  at cliffspavilion  good job  is quick on computers these tickets sold out quick
neaaalll,Sun Apr 12 21:39:15 IST 2015,rt  recap video email annoyances in real life 
neaaalll,Sun Apr 12 02:03:33 IST 2015,rt  recap news article of the week 
neaaalll,Sat Apr 04 21:20:48 IST 2015,blustery day on the blackwater thamesbarge 
neaaalll,Sun Mar 29 03:24:09 IST 2015,rt  who remembers the victoria plaza shopping centre in southend looking like this 
neaaalll,Sun Mar 29 03:22:09 IST 2015,rt  what losing an hours sleep can do to your body - and how to fix it  
neaaalll,Wed Feb 25 00:57:53 IST 2015,found this sculpture in the dentist waiting room luckily im not a nervous patient 
neaaalll,Sun Feb 22 15:06:14 IST 2015,rt  recap examples of three voices in writing  
neaaalll,Sat Feb 07 15:19:21 IST 2015,rt  im a frayed knot 😂😂 
