username,time,tweet
amakrides00,Sat Feb 27 22:12:51 IST 2016,stegeman is empty right now i guess that is because noon is too early for some people 
amakrides00,Sat Feb 27 22:02:05 IST 2016,georgia 14-12 7-8 looks to avoid its 4th consecutive loss in a high noon showdown with ole miss 18-10 8-7
amakrides00,Sat Feb 27 21:27:21 IST 2016,i have been here for 30 minutes and have yet to see stefan moody on the court
amakrides00,Sat Feb 27 21:07:36 IST 2016, if they want to they better guard stefan moody he went for 28 and the game winner the last time these 2 met in jan
amakrides00,Sat Feb 27 21:02:50 IST 2016,good morning ladies and gentlemen from stegeman coliseum an hour and a half till tip between uga vs ole miss 
amakrides00,Fri Feb 26 07:30:38 IST 2016,behind the stellar play of hempe 12 points on 5-7 in the second half georgia 21-7 9-6 takes the 72-57 victory over arkansas ugavsark
amakrides00,Fri Feb 26 07:14:49 IST 2016,georgia cant seem to miss right now it is 12 for its last 15 and leads 60-45 with 435 left ugavsark
amakrides00,Fri Feb 26 07:10:17 IST 2016,hempe picks up her 4th foul with 725 left she leads the lady bulldogs with 16 points and has converted its last 4 shots ugavsark
amakrides00,Fri Feb 26 07:07:23 IST 2016,hempe continuing right where she left off she has georgias last 3 baskets as it leads 49-42 with 835 left in the game ugavsark
amakrides00,Fri Feb 26 07:00:48 IST 2016,hempe beats the buzzer with a jump hook to close out the 3rd uga leads 45-42 it finally started pressing the paint more ugavsark
amakrides00,Fri Feb 26 06:53:56 IST 2016,robinsons layup ties the game at 34 first time all game georgia has strung together back-to-back good possessions ugavsark
amakrides00,Fri Feb 26 06:50:33 IST 2016,third quarter timeout arkansas leads 34-30 438 left georgia had averaged 59 3s a game but is yet to hit one this game ugavsark
amakrides00,Fri Feb 26 06:47:01 IST 2016,roberts gets the bucket and the foul well have to see if this can spark the uga offense which has been stagnant this whole game ugavsark
amakrides00,Fri Feb 26 06:44:10 IST 2016,georgia is saving possessions here 3 cracks at the basket and it ends with a butler ft uga trails 30-27 622 left in the 3rd ugavsark
amakrides00,Fri Feb 26 06:41:18 IST 2016,georgias offense looking as bad as it did in the first half 0-2 and a turnover to begin the second half ugavsark
amakrides00,Fri Feb 26 06:23:00 IST 2016,halftime folks georgia trails arkansas 26-24 the difference in the game so far is that arkansas has hit three 3s to georgias 0 ugavsark
amakrides00,Fri Feb 26 06:12:12 IST 2016,timeout at 431 arkansas still leads 23-18 georgia shooting a trifle bit better this quarter ugavsark
amakrides00,Fri Feb 26 06:08:24 IST 2016,georgia is taking a lot of really bad/really difficult shots right nowugavsark
amakrides00,Fri Feb 26 06:00:15 IST 2016,end of the first quarter arkansas leads 14-8 too much standing around for georgia on offense it is only shooting 27 ugavsark
amakrides00,Fri Feb 26 05:55:24 IST 2016,joni taylor scratching her head as her lady dogs turn the ball over on a shot clock violation
amakrides00,Fri Feb 26 05:50:57 IST 2016,official timeout at 422 mark of the 1q arkansas leads 10-6 both teams not shooting particularly well both under 40 ugavsark
amakrides00,Fri Feb 26 05:46:02 IST 2016,after hitting its first basket georgia is now 0 for its last 4
amakrides00,Fri Feb 26 05:35:22 IST 2016,georgia will be without senior shacobia barbee tonight she fractured her left distal fibula in georgias last game vs florida ugavsark
amakrides00,Fri Feb 26 05:28:32 IST 2016,starting lineups tonight ugavsarkarkansas jackson brooks cosper wolff cooleyuga griffin roberts butler washington hempe
amakrides00,Fri Feb 26 05:18:06 IST 2016,20 minutes till georgia 20-7 8-6 takes on arkansas 11-16 6-8 georgia is in a 5 way tie for 4th place in the sec standings ugavsark
amakrides00,Sun Feb 21 00:33:15 IST 2016,thats is folks vandy wins 80-67
amakrides00,Sun Feb 21 00:27:42 IST 2016,ironically enough the desperation 3s are going in
amakrides00,Sun Feb 21 00:22:33 IST 2016,frazier hits a 3 but its a little too late as georgia trails 71-61 with 146 left
amakrides00,Sun Feb 21 00:16:20 IST 2016,fisher-davis has fouled out out as frazier takes a knee to the shoulder he missed the ft
amakrides00,Sun Feb 21 00:11:55 IST 2016,fisher-davis with another big three to push the lead to 12 with 429 left
amakrides00,Sun Feb 21 00:10:17 IST 2016,huge block jones keeps this game at 9
amakrides00,Sun Feb 21 00:01:39 IST 2016,fisher-davis hits a huge 3 for vandy georgia takes a timeout 816 left- 59-52
amakrides00,Sun Feb 21 00:00:30 IST 2016,maten with the drive and layin
amakrides00,Sat Feb 20 23:59:35 IST 2016,under 10 to go georgia trails 54-50 however vandy is in the bonus and we have a long way to go
amakrides00,Sat Feb 20 23:54:41 IST 2016,gaines knocks down the 3 georgia will not go down without a fight 6-point game
amakrides00,Sat Feb 20 23:50:12 IST 2016,under 12 timeout- 52-43 vandy georgias guards are finally starting to make their presence felt
amakrides00,Sat Feb 20 23:48:33 IST 2016,still dont know how they are only down by 6
