username,time,tweet
Ianmcpherson22,Sun Mar 20 05:29:11 IST 2016,  but but but m not drumpf fault he doesnt know who this guy is 
Ianmcpherson22,Sun Mar 20 05:20:39 IST 2016,  i know a motel6 that is looking to rent more rooms
Ianmcpherson22,Sun Mar 20 05:19:13 IST 2016, it takes all five to do it before you are dropped totally
Ianmcpherson22,Sun Mar 20 05:17:42 IST 2016, i have dropped you twice others keep dragging you back in relax
Ianmcpherson22,Sun Mar 20 04:15:14 IST 2016, ofottawa  00raven   again
Ianmcpherson22,Sun Mar 20 04:14:20 IST 2016, a famous name gets you in the door after that you have to prove yourself so far so good for most canadiansexcept whiny cpc
Ianmcpherson22,Sun Mar 20 04:12:16 IST 2016, so exactly what was rosebuds pedigree other than a mecom which he never turned into a job
Ianmcpherson22,Sun Mar 20 04:08:02 IST 2016,  00raven   he just hates everyone more attention that way
Ianmcpherson22,Sun Mar 20 04:06:49 IST 2016,  and a major contributor to the heartland institutes read koch brothers lecture circuit
Ianmcpherson22,Sun Mar 20 03:58:50 IST 2016, hq  i guess theyll be looking for a new drummer
Ianmcpherson22,Sun Mar 20 01:48:44 IST 2016,00raven      meh not at all newb
Ianmcpherson22,Sun Mar 20 01:47:23 IST 2016,   been done to death ill pass today not easily done 140 chtrs at a time
Ianmcpherson22,Sun Mar 20 01:17:13 IST 2016,     fair enough
Ianmcpherson22,Sun Mar 20 01:10:29 IST 2016,   fits almost every def of religion i know sorry
Ianmcpherson22,Sun Mar 20 01:04:44 IST 2016, yup nothing at all the loonies up the stock markets up and we get invited/welcomed almost everywhere on intl  natl stage
Ianmcpherson22,Sun Mar 20 00:18:05 IST 2016,  all the time really
Ianmcpherson22,Sun Mar 20 00:16:02 IST 2016, the fact that his power base is largely hillbillies swamp people and cowboys new york aside says volumes
Ianmcpherson22,Sun Mar 20 00:13:03 IST 2016, the guy is bat shit coco who should never be near the nuclear codes that there are so many  others who want him in wh is scary
Ianmcpherson22,Sun Mar 20 00:10:38 IST 2016,  not quite what the article says but youve never been good at reading english living in a make believe world
Ianmcpherson22,Sun Mar 20 00:06:44 IST 2016,   you party animal you
Ianmcpherson22,Sun Mar 20 00:05:31 IST 2016,00raven      but jog a lie hard to run away and hide from the truth
Ianmcpherson22,Sun Mar 20 00:04:45 IST 2016,      name two of them shouldnt be hard considering their short reign
Ianmcpherson22,Sat Mar 19 20:10:27 IST 2016, petition has been running for a while closely not doing well like most of the other famous rebel petition
Ianmcpherson22,Sat Mar 19 20:04:07 IST 2016,  big woop
Ianmcpherson22,Sat Mar 19 20:03:53 IST 2016,  and that senior bureaucrats was the a treasury board member like he knows about this kind of stuff
Ianmcpherson22,Sat Mar 19 19:37:45 IST 2016,  not unexpected big whoop
Ianmcpherson22,Sat Mar 19 17:39:00 IST 2016, really im constantly reminding othersthere is a centrist position in cda and the party that holds it governs federally the most
Ianmcpherson22,Sat Mar 19 17:25:38 IST 2016,  says the guy who just posts four times with no truthful relevant content
Ianmcpherson22,Sat Mar 19 17:17:47 IST 2016, as he should
Ianmcpherson22,Sat Mar 19 16:57:34 IST 2016,  and you prove that with almost every one of your tweets
Ianmcpherson22,Sat Mar 19 07:52:16 IST 2016, sad but not unexpected
Ianmcpherson22,Sat Mar 19 07:49:08 IST 2016,walker  there is a whole chapter in dsm 6 for donald trump this attack zzzzzz
Ianmcpherson22,Sat Mar 19 05:39:49 IST 2016,  you most get told that a lot
Ianmcpherson22,Sat Mar 19 05:21:05 IST 2016,1goodnewshughes  warmington  rocks pretty much the response id expect from someone who doesnt read links
Ianmcpherson22,Sat Mar 19 05:16:43 IST 2016,  sorry folks all smoke and mirrors if the arms company wants to sell arms to anyone they sell it through 3rd party
Ianmcpherson22,Sat Mar 19 04:22:49 IST 2016, diver such a puddle
Ianmcpherson22,Sat Mar 19 04:22:20 IST 2016, hell im blocked and i have never ever spoke to/tweeted him directlymust have interns mining for any mention of his name
Ianmcpherson22,Sat Mar 19 04:10:09 IST 2016,  cut back on your meds boyko no one takes your seriously
Ianmcpherson22,Sat Mar 19 04:09:18 IST 2016, harder also worked as a conservative in his early career
Ianmcpherson22,Sat Mar 19 02:32:34 IST 2016,  proof you can put a tie and jacket on a porker its still a porker
Ianmcpherson22,Sat Mar 19 01:43:37 IST 2016,  if they have taken their cpc ball gags out yet
Ianmcpherson22,Sat Mar 19 01:28:12 IST 2016,   no big deal john the didnt tell their staff to stfu and do everything through the pmo
Ianmcpherson22,Sat Mar 19 01:21:58 IST 2016, no big deal at least they havenf told their staff to stfu
Ianmcpherson22,Fri Mar 18 22:49:40 IST 2016, and some in here claim albertas problem are because of notley and trudeau
Ianmcpherson22,Fri Mar 18 22:38:39 IST 2016,   warmington ill take quality over quantity any time no not family but you knew that
Ianmcpherson22,Fri Mar 18 22:28:11 IST 2016,   warmington wasnt aware i had to justify my existence on twitter to you
Ianmcpherson22,Fri Mar 18 22:12:14 IST 2016,   warmington not really but that would explain many of your goat like  bleats i mean tweets
Ianmcpherson22,Fri Mar 18 22:07:10 IST 2016,   warmington so my point still stand
Ianmcpherson22,Fri Mar 18 22:05:54 IST 2016,  except a single year of relief doesnt change the possibility
Ianmcpherson22,Fri Mar 18 21:59:56 IST 2016,   warmington to use the word marxist to describe the cdas fedl libs is ludicrous so el
