username,time,tweet
JonathanMarkW,Tue Mar 01 05:29:49 IST 2016,uhg this environment science paper is the worst its impossible to write a 1500 word research paper on a topic that you have 0 interest in
JonathanMarkW,Mon Feb 29 22:58:42 IST 2016,why is god doing this to me again i cant deal with another surgery and year of recovery i was finally just recovered from the first one
JonathanMarkW,Mon Feb 29 10:16:10 IST 2016,i have no peace no quietness i have no rest but only turmoil
JonathanMarkW,Mon Feb 29 10:15:24 IST 2016,“what i feared has come upon me what i dreaded has happened to me
JonathanMarkW,Wed Feb 24 09:37:26 IST 2016,resentment is like taking poison and waiting for your enemies to die
JonathanMarkW,Tue Feb 23 09:36:51 IST 2016, then id have to recommend the men who stare at goats
JonathanMarkW,Fri Feb 19 07:00:08 IST 2016,literally going to bed at 830 because of two sleepless nights in a row to finish a project designlife studioculture
JonathanMarkW,Sun Feb 14 11:15:53 IST 2016,i dont generally consider myself shy that is until im in small spaces with lots of beautiful strangers
JonathanMarkW,Sun Feb 14 11:08:40 IST 2016,sometimes i wonder what my life would be like if i went to a different college
JonathanMarkW,Thu Feb 11 09:59:13 IST 2016,rather be in vermont
JonathanMarkW,Thu Feb 11 09:54:47 IST 2016,the cold and snow make everything better
JonathanMarkW,Wed Feb 10 10:34:45 IST 2016,so excited for this semester to be over i cant believe i get to spend 6 weeks in rome
JonathanMarkW,Mon Feb 08 11:09:08 IST 2016,college super bowl parties dont have as good of food or any food 🙃 as parties back at home where grownups buy the food
JonathanMarkW,Sun Feb 07 11:28:24 IST 2016,all babies look the same
JonathanMarkW,Sat Feb 06 11:24:52 IST 2016,with as much waiting as there is in my life im just way to impatient
JonathanMarkW,Thu Feb 04 23:37:36 IST 2016, were they red plaid pjs if so that was me 😜
JonathanMarkW,Thu Feb 04 07:33:11 IST 2016,i need to get up and do something successful im on my 3rd movie in a row 😅
JonathanMarkW,Sat Jan 30 13:23:00 IST 2016,another fun friday night with friends it just sucks that i always feel so empty i wish god would take this feeling away
JonathanMarkW,Thu Jan 28 10:10:02 IST 2016,rt  the best/worst osu snap story of all time😂😂😂😂😂😂😂😂 
JonathanMarkW,Fri Jan 22 00:25:56 IST 2016,im not looking for a perfect woman i know that doesnt exist im just looking for a woman that makes me feel like i exist
JonathanMarkW,Mon Dec 28 11:34:54 IST 2015,a man alone is half a man
JonathanMarkW,Sun Dec 27 11:44:33 IST 2015,my motives are pure my heart insecure im just waiting to find a girl whose love will endure
JonathanMarkW,Sun Dec 27 11:25:35 IST 2015,i just want to sit down and completely open up with a few people if they only understood me my history maybe they would accept my actions
JonathanMarkW,Fri Dec 25 22:21:24 IST 2015,all i want for christmas is another childhood christmas
JonathanMarkW,Fri Dec 25 05:43:43 IST 2015,helping out at the nursery every year on christmas eve makes me look forward to having kids someday i just wish i knew that day would come
JonathanMarkW,Thu Dec 17 10:02:52 IST 2015,rt  this guy made my day a bit better good luck on your tree evasion final 
JonathanMarkW,Wed Dec 16 08:25:34 IST 2015,one more final and il be home with no responsibilities
JonathanMarkW,Thu Dec 10 01:58:06 IST 2015,just figures the last day of classes is the one day i dont get dont till 930
JonathanMarkW,Wed Dec 09 04:40:43 IST 2015,rt  h2o church girls who dont have boyfriends if that even exists bitter
JonathanMarkW,Mon Dec 07 13:28:34 IST 2015,got to love the when your forced to spend over 14 hours in studio in one day brought on ptsd from foundations last year
JonathanMarkW,Mon Dec 07 13:25:12 IST 2015,when you dont get in till 3am and you leave your teammates behind in hope that they finish and dont strew up all the work you did
JonathanMarkW,Sat Dec 05 11:36:43 IST 2015,im so looking forward to the snow and the skiing and boarding and actually doing stuff i love
JonathanMarkW,Sat Dec 05 11:35:41 IST 2015,the entire time i was ice skating tonight i was just so happy being out in the cold with friends but now its work time 1 week left
JonathanMarkW,Tue Dec 01 10:40:26 IST 2015,if only the buckeyes were able to do to msu what the ravens did to the browns in that last second field goal
JonathanMarkW,Sat Nov 21 11:41:56 IST 2015,zoo lights was fun but just a warning for anyone who did not know it is not a place to go if you are single
JonathanMarkW,Fri Nov 20 08:56:44 IST 2015,why cant it just snow yet i need to be back on the slopes its one of the few times i actually enjoy life ❄️🌨☃🏂⛷🏔❤️
JonathanMarkW,Fri Nov 20 08:52:36 IST 2015,nine months after surgery i can finally bend me knee all the way time to get back to the rpac for some yoga and pilates classes
JonathanMarkW,Fri Nov 13 10:18:29 IST 2015,had a great time at the hunter hayes concert front row and free ticket made it all the better ouab 
JonathanMarkW,Tue Nov 03 09:14:28 IST 2015,lauren19 sorry to disappoint the entirety of foundations is two full semesters of hell
JonathanMarkW,Tue Nov 03 09:12:02 IST 2015,goes on facebookscrolls through for a few secondssees five different couples togetherturns off facebookcries into pillow
JonathanMarkW,Thu Oct 29 10:36:06 IST 2015,when you start writing cheesy two liners that could show up on hallmark cards and see a foreshadowing of you life with someone like summer
JonathanMarkW,Thu Oct 29 06:33:46 IST 2015,now that apple gave me a new phone for free since my last one blew up my battery is still at 40 at 9pm
JonathanMarkW,Tue Oct 20 11:10:39 IST 2015,rt nation this t-shirt is classic 
JonathanMarkW,Fri Oct 16 08:39:49 IST 2015,so yeah i went to a combine derby tonight the perks of friends from small towns i guess
JonathanMarkW,Tue Oct 13 04:41:30 IST 2015,to sell hunter hayes ticket or find someone to go with
JonathanMarkW,Sat Oct 10 10:42:13 IST 2015,one of the best nights yet nothing quite like getting lost in a corn maze with friends
JonathanMarkW,Sun Oct 04 10:14:59 IST 2015,i cant imagine the sorrow going on in those familys just keep them in your prayers
JonathanMarkW,Sun Oct 04 10:13:46 IST 2015,it troubles me that this really happens but i am inspired by the martyrs at umqua cc who were killed because their professed christianity
JonathanMarkW,Sun Oct 04 04:14:16 IST 2015,why is everyone hating on cardale if he gets sacked every time its his blockers fault if he holds it long its b/c receivers arent open
JonathanMarkW,Thu Oct 01 09:09:26 IST 2015,lauren19 they are all so good though and new seasons coming out soon
