username,time,tweet
EmperorOfShade,Tue Mar 01 05:29:43 IST 2016,if i plan one its going to be small im sure she would want a small one with just her family
EmperorOfShade,Tue Mar 01 05:20:52 IST 2016,they havent started planning one yet pretty sure shes starting to smell like rotting flesh
EmperorOfShade,Tue Mar 01 05:08:19 IST 2016,for once im not the one fucking up
EmperorOfShade,Tue Mar 01 04:15:33 IST 2016,richard iii george plantagenet isabel neville bona of savoy elizabeth woodville anne neville itslit  
EmperorOfShade,Tue Mar 01 03:59:52 IST 2016,george has the clap if he slept with mothers ladies you know edward was hitting first with his nasty ass
EmperorOfShade,Tue Mar 01 03:53:16 IST 2016,yall some thots
EmperorOfShade,Tue Mar 01 03:49:52 IST 2016,my name literally means curly haired one in oijbewe im one of the few curly haired people 😂
EmperorOfShade,Tue Mar 01 03:47:15 IST 2016,natives were never blonde the only weird color hair we had was brown the rest had straight dark hair
EmperorOfShade,Tue Mar 01 03:43:53 IST 2016,ill cry ill scream i would 
EmperorOfShade,Tue Mar 01 03:38:46 IST 2016,i was supposed to bring back wine to warwick but i wound up in bed with a lady 😏 talk about distractions
EmperorOfShade,Tue Mar 01 03:37:55 IST 2016,hear my cry at this 
EmperorOfShade,Tue Mar 01 03:34:26 IST 2016,i lost my virginity in the best way
EmperorOfShade,Tue Mar 01 03:22:30 IST 2016,i gave eddie the talk hence the reason why hes still single 😬
EmperorOfShade,Tue Mar 01 03:19:17 IST 2016,isabel did you not learn the first time 
EmperorOfShade,Tue Mar 01 03:15:37 IST 2016,i told my daughters losing your virginity is a sin three grandchildren later
EmperorOfShade,Tue Mar 01 03:13:18 IST 2016,my parenting in a tweet 
EmperorOfShade,Tue Mar 01 02:47:53 IST 2016,you cheese headed fuck 
EmperorOfShade,Tue Mar 01 02:43:39 IST 2016,me crash jump and get the booka bookacrash does the complete opposite of what i said spins into tnt 
EmperorOfShade,Tue Mar 01 02:40:29 IST 2016,crash bandicoot is the bane of my existence i love the game but its so goddamn stressful
EmperorOfShade,Tue Mar 01 02:38:53 IST 2016,they should make a mega man movie but naww they might cast aaron taylor-johnson as mega man and i really dont want to hate mega man
EmperorOfShade,Tue Mar 01 02:36:23 IST 2016,i cant lie sonic r is my guilty pleasure and thats like the worst sonic game ever made 😷
EmperorOfShade,Tue Mar 01 02:31:29 IST 2016,i might not ever get another good sega console or sonic game but thank god im getting a sonic movie fuck you
EmperorOfShade,Tue Mar 01 02:30:17 IST 2016,who woke up and said they wanted a sonic the hedgehog live action movie you fucks havent made a good game since 1994
EmperorOfShade,Tue Mar 01 02:27:21 IST 2016,theyre making a live action sonic the hedgehog movie goodbye childhood its been nice
EmperorOfShade,Tue Mar 01 02:17:53 IST 2016, im sold
EmperorOfShade,Tue Mar 01 02:16:13 IST 2016,that cast is basically like watching the anime because theyre all so accurate hair movements everything 
EmperorOfShade,Tue Mar 01 02:13:50 IST 2016,nine times out of ten the japanese actors wind up looking more like the characters than the american ones
EmperorOfShade,Tue Mar 01 02:12:29 IST 2016,dont you dare tell me that anime characters cant be played by a japanese actor 
EmperorOfShade,Tue Mar 01 02:07:19 IST 2016,fuckboy couture 😣 still would bang 
EmperorOfShade,Tue Mar 01 02:03:14 IST 2016,why is he me 
EmperorOfShade,Tue Mar 01 02:01:40 IST 2016,only l could eat cake and still look depressed as fuck is l us was he modeled after us or were we modeled after l
EmperorOfShade,Tue Mar 01 01:59:13 IST 2016,if you put l in front of a hot chick and a cake 10/10 says hell take the cake 😷😂
EmperorOfShade,Tue Mar 01 01:55:15 IST 2016,can we imagine gong li as the ancient one i dont really care about benedicts dr strange anymore because at least he looks the part
EmperorOfShade,Tue Mar 01 01:53:22 IST 2016,
EmperorOfShade,Tue Mar 01 01:50:36 IST 2016,my brother introduced me to the manga first then the anime memories 
EmperorOfShade,Tue Mar 01 01:49:17 IST 2016,watch me go ape shit 
EmperorOfShade,Tue Mar 01 01:47:44 IST 2016,the best fancasting meme ive ever made 😍 
EmperorOfShade,Tue Mar 01 01:45:46 IST 2016,ill see death note and wind up putting my foot through a wall 😷 
EmperorOfShade,Tue Mar 01 01:45:00 IST 2016,death note was my shit back in the day i used to watch it faithfully when adult swim used to show it
EmperorOfShade,Tue Mar 01 01:41:58 IST 2016,this is the actress playing motoko in the play im kinda marking out 😍 
EmperorOfShade,Tue Mar 01 01:40:41 IST 2016,i guess not im so hurt 😂😷 
EmperorOfShade,Tue Mar 01 01:37:24 IST 2016,ghost in the shell in productionfuck ive been waiting my whol-scarlett johansson as motoko kusanagi 
EmperorOfShade,Tue Mar 01 01:34:33 IST 2016, ew
EmperorOfShade,Tue Mar 01 01:32:56 IST 2016,theyre making a death note movie and not one japanese person was casted that day
EmperorOfShade,Tue Mar 01 01:31:42 IST 2016,anne didnt do anything tho 😷 yall losin yall minds
EmperorOfShade,Tue Mar 01 01:23:25 IST 2016,we have sibling rivalries dead parents a break up in process and nuns my timeline is fire
EmperorOfShade,Tue Mar 01 01:10:07 IST 2016,yeah 😖 
EmperorOfShade,Tue Mar 01 01:10:01 IST 2016,do i have time for this shit 
EmperorOfShade,Tue Mar 01 01:06:00 IST 2016,i set barbara up for failure though i didnt know my son got down like that
EmperorOfShade,Tue Mar 01 01:05:16 IST 2016,i told you to stay away from men but naww im the alpha and omega thats your fault
