username,time,tweet
jessmripp,Thu Sep 01 05:29:38 IST 2011,just got a ticket the brewers - cardinals game tonight now i can watch the cards lose on the road and at home
jessmripp,Thu Sep 01 00:35:00 IST 2011, - and you had to go off to st louis rt buzz record setting game of duck duck goose saturday 
jessmripp,Thu Sep 01 00:25:03 IST 2011,rt buzz brewers announce single-game playoff ticket purchase plans the milwaukee brewers today announced details for a h 
jessmripp,Thu Sep 01 00:24:35 IST 2011,rt  the 11 most influential tech ceos on twitter  
jessmripp,Wed Aug 31 07:24:17 IST 2011, thanks for the update it took me a few minutes to figure out on which channel cnn is broadcast
jessmripp,Wed Aug 31 06:47:05 IST 2011, i am in the middle of transcendent man i am in awe of your giant white robot model reallytiestheroomtogether yesplease
jessmripp,Wed Aug 31 02:55:11 IST 2011, i will make sure to try it when i am next in the area
jessmripp,Wed Aug 31 01:30:40 IST 2011, - more power to sorge who must have an in at travel but it would be nice if they also featured more established local favorites
jessmripp,Wed Aug 31 01:23:00 IST 2011,great place i used it for my first fundraiser rt  late lunch  st francis brewery  restaurant 
jessmripp,Wed Aug 31 01:20:49 IST 2011,next bar in milw to be featured on travel network rt  red rock owners buying mcgillycuddys  via 
jessmripp,Tue Aug 30 23:04:25 IST 2011,ted turner by bloomberg  
jessmripp,Tue Aug 30 21:37:12 IST 2011,does alcohol burn off during cooking      
jessmripp,Tue Aug 30 06:35:02 IST 2011, approved also  just walked in  and stevie nicks stand back was oni like this place already
jessmripp,Tue Aug 30 00:19:32 IST 2011,vote in the shepherds best of milwaukee 2011  wi milwaukee 
jessmripp,Mon Aug 29 20:14:13 IST 2011,the real winner of this fight is rep jeff fitzgerald mt  thompson to neumann- wi remembers how you resorted to smears wisen
jessmripp,Mon Aug 29 20:09:55 IST 2011, jw rt  milwaukee bound boys and girls club scholarship event with marquette universitywadesworld
jessmripp,Mon Aug 29 20:06:02 IST 2011, what did you order would you eat it again
jessmripp,Mon Aug 29 19:07:57 IST 2011,an excellent read about 5 guys -      
jessmripp,Mon Aug 29 08:59:16 IST 2011, i sampled the stuffed sausage and pepperoni
jessmripp,Mon Aug 29 05:16:58 IST 2011,sampling  pizza for dinner
jessmripp,Mon Aug 29 05:11:09 IST 2011,had an excellent brunch at  thank you to  
jessmripp,Sun Aug 28 18:39:42 IST 2011, rt  in the coming weeks lower manhattan residents could face an unprecedented gourmet cupcake shortage
jessmripp,Sun Aug 28 16:26:22 IST 2011,rt  economic view washington should try a little prudent self-restraint 
jessmripp,Sun Aug 28 16:20:07 IST 2011,rt  without the automatic deduction of union dues surprisingly few members pay up voluntarily why 
jessmripp,Sun Aug 28 15:53:17 IST 2011,   i am still jealous rt  heat warning extended to monday for las vegas valley  
jessmripp,Sun Aug 28 15:44:46 IST 2011,rt  unboxed steve jobs and the rewards of risk-taking 
jessmripp,Sun Aug 28 06:10:36 IST 2011,brewers game 
jessmripp,Sat Aug 27 22:25:25 IST 2011, cafe centraal i wish i had seen your earlier tweets brunch is my favorite meal of the week milwaukee
jessmripp,Sat Aug 27 22:23:20 IST 2011,brewers ticket acquired today is going to be on the level
jessmripp,Sat Aug 27 22:16:41 IST 2011,rt  want to be on mashables real-life facebook wall heres how to join 
jessmripp,Sat Aug 27 01:19:29 IST 2011,had an interesting working lunch at the steakout 100 on greendale
jessmripp,Sat Aug 27 01:13:33 IST 2011,rt  russian central bank to offer gold-backed loans or why the spam-standard is coming to an end 
jessmripp,Fri Aug 26 09:22:04 IST 2011,i am pleased as the current capacity is 73k and my waiting list  is 84k mt   lambeau field expansion - 
jessmripp,Fri Aug 26 08:36:05 IST 2011,not having dinner with  hahahahahahaha
jessmripp,Fri Aug 26 08:04:21 IST 2011,is sitting next to george kottaras brewers milwaukee
jessmripp,Fri Aug 26 06:33:56 IST 2011,ryan braun just walked into   brewers milwaukee
jessmripp,Fri Aug 26 06:19:31 IST 2011,  thank you so much bradley is an amazing host he is extremely informative and very helpful
jessmripp,Fri Aug 26 06:01:09 IST 2011, sitting at the bar
jessmripp,Fri Aug 26 05:57:13 IST 2011,out at  for dinner   h/t  
jessmripp,Fri Aug 26 00:53:54 IST 2011, i will keep my head on a swivel tonight as i grab dinner
jessmripp,Thu Aug 25 23:23:13 IST 2011, that time does work send me a text as your schedule is secured
jessmripp,Thu Aug 25 21:25:32 IST 2011, interesting read are you in milwaukee at all we should grab a beer
jessmripp,Thu Aug 25 20:57:57 IST 2011,omaha in the news rt  thehermancains own rags-to-riches backstory informs his charitable endeavors 
jessmripp,Thu Aug 25 03:02:46 IST 2011,  the 100 most powerful women      
jessmripp,Thu Aug 25 02:07:42 IST 2011,i read  the pixar touch a few weeks ago very enjoyable mt  pixar nearly gave toy story another name 
jessmripp,Thu Aug 25 02:02:22 IST 2011,rt  earthquakes hit washington next week hurricanes after that frogs and locusts then the worst plague - congress returns
jessmripp,Thu Aug 25 01:54:44 IST 2011,has decided to rent thx 1138 this evening
jessmripp,Thu Aug 25 01:50:41 IST 2011,rt  apparently this is francis ford coppolas copy of the godfather book with his hand written notes   
jessmripp,Wed Aug 24 01:37:47 IST 2011,rt  the un-legislator 
jessmripp,Wed Aug 24 01:16:08 IST 2011, rt  nba contraction is a real possibility especially in mi - 
