username,time,tweet
jesuisrachel,Thu Sep 01 05:29:35 IST 2011,i cant believe the high school band was better than the college band but they totally were
jesuisrachel,Thu Sep 01 05:27:54 IST 2011,listen fohawk thealtarbar
jesuisrachel,Wed Aug 31 10:12:13 IST 2011, ive done that i also watch water boil livingthedream
jesuisrachel,Wed Aug 31 10:08:56 IST 2011, i love line coaching and i cant forget how much you helped with mother courage i have some free evenings coming up text
jesuisrachel,Wed Aug 31 01:57:30 IST 2011, tumble weave
jesuisrachel,Wed Aug 31 01:20:05 IST 2011,everyone at this get go is ruining my life learntodrive
jesuisrachel,Tue Aug 30 08:57:16 IST 2011,me and my boo in my boo coupe riding
jesuisrachel,Tue Aug 30 08:21:13 IST 2011,rt  dear pgh drivers there is nothing scary hiding in the tunnels waiting to eat you so drive dancemoms
jesuisrachel,Tue Aug 30 02:57:51 IST 2011,countdown by beyonce is my new favorite song
jesuisrachel,Tue Aug 30 01:51:18 IST 2011,im gonna say it i love gaga in drag
jesuisrachel,Tue Aug 30 01:36:43 IST 2011, oh god tell me about it i will be paying for my education until i die
jesuisrachel,Mon Aug 29 22:34:12 IST 2011,i forgot how painfully embarrassing cooks episode is
jesuisrachel,Mon Aug 29 22:29:33 IST 2011,i am wearing a snuggie laying on the couch and watching uk skins thinking about ordering dumplings to make this the best day off ever
jesuisrachel,Mon Aug 29 21:15:35 IST 2011,the balcony mystery continues in addition to the frisbees we have also discovered three boxes of soap neatly stacked  
jesuisrachel,Mon Aug 29 11:57:12 IST 2011,adele just broke my heart best performance in my opinion latevmatweet
jesuisrachel,Mon Aug 29 00:07:12 IST 2011,why are there so many frisbees on the balcony 
jesuisrachel,Sun Aug 28 23:23:06 IST 2011,i have to go to work again really
jesuisrachel,Sun Aug 28 11:51:31 IST 2011,rt  having a bfa in this economy is like having a lemonade stand on a dead end motherquoter
jesuisrachel,Sun Aug 28 11:51:03 IST 2011, oh my god youre kidding we have foster too
jesuisrachel,Sun Aug 28 06:09:07 IST 2011, ugh same these are things i just dont understand also i miss you
jesuisrachel,Sun Aug 28 06:02:17 IST 2011,dear freshmen class im so glad you understand how to tip those 15 pennies are really gonna help with rent killmenow
jesuisrachel,Sat Aug 27 22:24:06 IST 2011,thats it after move in week im buying myself a massage everythinghurts includingmysoul
jesuisrachel,Sat Aug 27 13:52:23 IST 2011,saw the summer companys production of whos afraid of virginia woolf tonight amazing performances im seriously so inspired
jesuisrachel,Fri Aug 26 01:26:19 IST 2011,just used old spice body wash now i smell like ice wind and freedom
jesuisrachel,Thu Aug 25 09:14:59 IST 2011,ive had gangsters paradise stuck in my head for least 24 hours
jesuisrachel,Thu Aug 25 05:23:59 IST 2011,the new shower curtain liner makes our bathroom smell like a beach ball
jesuisrachel,Thu Aug 25 04:07:18 IST 2011,rt  i dont get why people get mad when theyre tagged in an embarrassing pic on facebook yet continue to check-in to p 
jesuisrachel,Wed Aug 24 18:56:29 IST 2011,rt  sorry everyone dad got a little tipsy tonight
jesuisrachel,Wed Aug 24 12:13:18 IST 2011,i am so tired that i actually cant even fall asleep
jesuisrachel,Wed Aug 24 11:50:53 IST 2011,the mysterious bruises continue they are now on my arms either im actually tyler durden or my job is slowly killing me
jesuisrachel,Wed Aug 24 02:55:16 IST 2011,let the games begin moveinweek arrivalsurvival ihatemyjob
jesuisrachel,Wed Aug 24 01:27:09 IST 2011,oh i love that pole dancer he is so good shitdalesaystothecomcastsalesrep
jesuisrachel,Wed Aug 24 01:26:42 IST 2011, is discussing americas got talent with the comcast sales rep while were trying to get a cheaper cable package
jesuisrachel,Tue Aug 23 23:55:11 IST 2011,apparently  and i are the only people who didnt feel the earthquake
jesuisrachel,Tue Aug 23 20:48:48 IST 2011,good morning world oh whats that youre crashing down around me cool
jesuisrachel,Tue Aug 23 08:24:34 IST 2011,sj and i are watching cool runnings thank god feeldarhythm
jesuisrachel,Tue Aug 23 07:14:46 IST 2011,who wants to sit on my balcony with me
jesuisrachel,Tue Aug 23 03:05:41 IST 2011,why cant everything be like it was suddenly once again i feel trapped here
jesuisrachel,Tue Aug 23 02:28:50 IST 2011,i have about six unexplained bruises all over my legs whatdid i do yesterday
jesuisrachel,Tue Aug 23 02:16:23 IST 2011,rt  my hero ryan gosling or at least someone that looks a lot like him breaks up a fight in nyc 
jesuisrachel,Tue Aug 23 01:49:30 IST 2011,annoyed
jesuisrachel,Mon Aug 22 12:32:08 IST 2011,i totally wish i was starting classes tomorrow
jesuisrachel,Mon Aug 22 12:23:07 IST 2011,rt  the worst thing about animal cruelty is that sarah mclachlan song
jesuisrachel,Sun Aug 21 20:44:23 IST 2011,     yay rub it in why dont you 
jesuisrachel,Sun Aug 21 14:13:51 IST 2011,woke up still drunk from britney worked for approximately 11 hours and then did a fantasy football draft until 4 am longestdayever ugh
jesuisrachel,Sun Aug 21 14:09:23 IST 2011,fake football draft is over see you at the superbowl boys
jesuisrachel,Sat Aug 20 11:34:44 IST 2011,i am so glittery because some gay boy i do not enough know nuzzled the shit out of me britbrit
jesuisrachel,Sat Aug 20 09:06:09 IST 2011,such a wonderful time at britbrit and im the drunkestbitch
jesuisrachel,Sat Aug 20 04:53:52 IST 2011,all of the cocktails all of them
jesuisrachel,Sat Aug 20 04:47:06 IST 2011,all the young kids has played three times at tonic iaintmad
