username,time,tweet
YaBoyFrenchy,Mon Feb 29 10:07:22 IST 2016,dabbing is becoming a serious problem 
YaBoyFrenchy,Mon Feb 29 08:38:19 IST 2016, yeah i probably just need to restart it
YaBoyFrenchy,Mon Feb 29 08:37:12 IST 2016, iphone 6 it just started doing this today 😭
YaBoyFrenchy,Mon Feb 29 08:32:53 IST 2016,does anyone elses phone look like this when they play music 
YaBoyFrenchy,Mon Feb 29 05:50:37 IST 2016,release this  🙏🏼 
YaBoyFrenchy,Mon Feb 29 05:32:33 IST 2016,rt  they call me ranch 🤔😐❓ cuz i be dressin😵😍👊🏾🔥💯 
YaBoyFrenchy,Mon Feb 29 05:30:42 IST 2016,blessed 
YaBoyFrenchy,Mon Feb 29 03:57:52 IST 2016,what does being white have to do with knowledge of hip hop music  
YaBoyFrenchy,Mon Feb 29 03:52:21 IST 2016,rt sxnia if i retweet yo selfie that doesnt mean im feeling ya half the time im just tryna help you out and get you some numbers
YaBoyFrenchy,Mon Feb 29 03:51:08 IST 2016,rt  they are helping with the groceries the world doesnt deserve dogs they r too pure 
YaBoyFrenchy,Sun Feb 28 17:21:04 IST 2016,chris breezy with the dance moves
YaBoyFrenchy,Sun Feb 28 17:02:57 IST 2016,rt  top 2 shooters of all time 1police 2steph curry
YaBoyFrenchy,Sun Feb 28 16:56:56 IST 2016,rt  you be halfway sleep and a kendrick lamar song come on while he making them alien noises and you thinking you getting abduct…
YaBoyFrenchy,Sun Feb 28 16:54:57 IST 2016,
YaBoyFrenchy,Sun Feb 28 16:51:12 IST 2016, keep your head up
YaBoyFrenchy,Sun Feb 28 16:41:16 IST 2016,rt  never thought id say this but pnd need to drop something cos he kinda reignited the henny music wave
YaBoyFrenchy,Sun Feb 28 16:36:53 IST 2016,rt  i got two phones one for the plug and one for the load
YaBoyFrenchy,Sun Feb 28 15:14:22 IST 2016,rt  throw back 
YaBoyFrenchy,Sun Feb 28 15:10:16 IST 2016,rt  you a bitch 
YaBoyFrenchy,Sun Feb 28 15:08:55 IST 2016,rt  if hes trying to keep you lowkey youre not the only one
YaBoyFrenchy,Sun Feb 28 04:06:02 IST 2016,rt  lebronthis nigga can dunk 
YaBoyFrenchy,Sun Feb 28 03:55:12 IST 2016,rt  durant enters the zone 💯 🏀 
YaBoyFrenchy,Sun Feb 28 03:52:55 IST 2016,celtics are doing great this season i love it
YaBoyFrenchy,Sat Feb 27 17:48:23 IST 2016,rt  never eating at a public place in atlanta ever again  
YaBoyFrenchy,Sat Feb 27 17:46:59 IST 2016,rt   new finesse finego
YaBoyFrenchy,Sat Feb 27 17:46:57 IST 2016,rt  when you get hip 
YaBoyFrenchy,Sat Feb 27 17:46:54 IST 2016, recently ive seen a few people tweet about him so i checked him out hes nice
YaBoyFrenchy,Sat Feb 27 17:36:20 IST 2016,new finesse 
YaBoyFrenchy,Sat Feb 27 16:48:42 IST 2016,rt  dykes smoke black and milds all damn day to make they voice deeper
YaBoyFrenchy,Sat Feb 27 16:28:47 IST 2016,rt  people with fucked up ratios not always not following people cause they think they too good to follow someone cut that shi…
YaBoyFrenchy,Sat Feb 27 16:07:04 IST 2016, jesus 😳
YaBoyFrenchy,Sat Feb 27 15:25:31 IST 2016, its that time of the night
YaBoyFrenchy,Sat Feb 27 12:17:55 IST 2016,rt kush 
YaBoyFrenchy,Sat Feb 27 02:45:05 IST 2016,kush lmaooooo
YaBoyFrenchy,Sat Feb 27 02:42:38 IST 2016,rt  am i supposed to rt and like your pictures is this what they call affection
YaBoyFrenchy,Sat Feb 27 02:33:52 IST 2016,rt  stagnant mindspity
YaBoyFrenchy,Sat Feb 27 02:29:09 IST 2016,camron speaking facts 
YaBoyFrenchy,Sat Feb 27 02:15:47 IST 2016,rt  stop flexin wit yo mama income tax money
YaBoyFrenchy,Sat Feb 27 02:11:43 IST 2016,dipset in london was comedy lmao
YaBoyFrenchy,Sat Feb 27 01:39:46 IST 2016,
YaBoyFrenchy,Sat Feb 27 00:35:29 IST 2016,need a good bitch with a plan
YaBoyFrenchy,Sat Feb 27 00:29:04 IST 2016,lol  
YaBoyFrenchy,Sat Feb 27 00:23:35 IST 2016,yall some goofies ✌🏼😩
YaBoyFrenchy,Sat Feb 27 00:18:15 IST 2016,george bush doesnt care about black people
YaBoyFrenchy,Fri Feb 26 23:59:18 IST 2016,rt  white people have no culture 
YaBoyFrenchy,Fri Feb 26 23:56:20 IST 2016,5headshawty and they all look like this 
YaBoyFrenchy,Fri Feb 26 23:49:27 IST 2016,happy fargo friday
YaBoyFrenchy,Fri Feb 26 23:48:33 IST 2016,rt  cuz its friday  
YaBoyFrenchy,Fri Feb 26 23:40:25 IST 2016,  she good fam
