username,time,tweet
WhimsicalLifest,Tue Mar 01 04:12:11 IST 2016,in case you need a reminder that gundam wing exists 
WhimsicalLifest,Tue Mar 01 02:18:35 IST 2016, consume  you fool
WhimsicalLifest,Mon Feb 29 10:47:58 IST 2016,a huge srw-sized crossover except everyones entered in a battlebots tournament
WhimsicalLifest,Mon Feb 29 03:38:56 IST 2016,jamil on jeopardy what are newtypesdome what are newtypesthe x-files theme
WhimsicalLifest,Mon Feb 29 03:35:13 IST 2016,honestly i ruined gundam x for myself because all i could think about during the ending was this fuckign video and 
WhimsicalLifest,Mon Feb 29 03:08:27 IST 2016,rt ouji i hate this so much 
WhimsicalLifest,Sun Feb 28 12:49:26 IST 2016, the cropped out akira makes this ryo picture even stronger 
WhimsicalLifest,Sun Feb 28 12:43:15 IST 2016, god imagine if it had a dub too
WhimsicalLifest,Sun Feb 28 12:36:40 IST 2016, my good friend 
WhimsicalLifest,Sun Feb 28 12:31:46 IST 2016, i like that instead of riding shotgun akira just sits in the back like a 9 year old 
WhimsicalLifest,Sun Feb 28 12:05:14 IST 2016,ryo points gun at high school students just because they were being assholesryo 2 pages later akira i think my life is in danger
WhimsicalLifest,Sun Feb 28 12:00:35 IST 2016, the radius of ryos douche vibe is amazing hes so far away but you still feel assness from him 
WhimsicalLifest,Sun Feb 28 11:45:41 IST 2016, soft baby cheeks full of horseshitpng 
WhimsicalLifest,Sun Feb 28 11:41:14 IST 2016, ryo cannot keep it in his pants 
WhimsicalLifest,Sun Feb 28 11:35:28 IST 2016,the first page i see ryo in and hes already making it gay 
WhimsicalLifest,Sun Feb 28 11:27:52 IST 2016,sfdhjfdsfdghjgdfsfdhgj 
WhimsicalLifest,Sun Feb 28 11:25:56 IST 2016,i have to look in the devilman manga for more douchey ryo pictures now i just gotta
WhimsicalLifest,Sun Feb 28 11:19:16 IST 2016,  just pray to satan 
WhimsicalLifest,Sun Feb 28 11:15:38 IST 2016,  is this a ryo thread 
WhimsicalLifest,Sun Feb 28 11:12:55 IST 2016, christ just look at him sources are saying
WhimsicalLifest,Sun Feb 28 11:12:20 IST 2016,rt   look at this smug asshole 
WhimsicalLifest,Sun Feb 28 11:10:41 IST 2016,nothing says douchebag more than ryo asukas face in the devilman manga
WhimsicalLifest,Sun Feb 28 07:42:54 IST 2016,rt  kamy 
WhimsicalLifest,Sun Feb 28 07:42:39 IST 2016, aaaaaaaaaaaaaaa  what the fuck   hes cute
WhimsicalLifest,Sun Feb 28 07:40:48 IST 2016, eat a dick rob
WhimsicalLifest,Sun Feb 28 05:09:10 IST 2016,rt  tag urself im soft serve obama 
WhimsicalLifest,Sun Feb 28 05:02:18 IST 2016,shinpachi walks in on gintoki deepthroating a can of whipped cream what the fuck
WhimsicalLifest,Sat Feb 27 11:21:33 IST 2016,rt momoka0718 ホラービデオ鑑賞会 
WhimsicalLifest,Sat Feb 27 10:10:15 IST 2016,34 noice
WhimsicalLifest,Sat Feb 27 09:14:47 IST 2016, maybe he has to wear them for a mission
WhimsicalLifest,Sat Feb 27 08:30:53 IST 2016,heero yuy but instead of spandex shorts hes wearing the are you nasty shorts
WhimsicalLifest,Sat Feb 27 08:28:34 IST 2016, maybe youre an evil blonde at heart then
WhimsicalLifest,Sat Feb 27 08:27:23 IST 2016, why are you all of the evil blondes sarah
WhimsicalLifest,Sat Feb 27 08:21:02 IST 2016, i dont even play those metal gears
WhimsicalLifest,Sat Feb 27 08:18:27 IST 2016,i almost misspelled my own name as satan just let me live
WhimsicalLifest,Sat Feb 27 08:02:04 IST 2016,  then again that is probably gintokis intention too
WhimsicalLifest,Sat Feb 27 07:52:52 IST 2016,  listen buddy if someone sticks an arm up your ass its gonna hurt
WhimsicalLifest,Sat Feb 27 07:51:24 IST 2016, maybe theres mayonnaise in his ass gintoki doesnt want to touch that
WhimsicalLifest,Sat Feb 27 07:50:42 IST 2016,  hijikata is already armed dont do this to him
WhimsicalLifest,Sat Feb 27 07:48:26 IST 2016, maybe his middle finger can magically grow  maybes hes got that magic touch  dont fist the hijikata
WhimsicalLifest,Sat Feb 27 07:45:12 IST 2016, maybe gintokis middle finger is really really long
WhimsicalLifest,Sat Feb 27 07:44:32 IST 2016, go to your fuckign room you poop child
WhimsicalLifest,Sat Feb 27 07:40:09 IST 2016, nevermind i dont want this
WhimsicalLifest,Sat Feb 27 07:38:06 IST 2016, please do please save me from this hell
WhimsicalLifest,Sat Feb 27 07:36:30 IST 2016, thank yuob]
WhimsicalLifest,Sat Feb 27 07:34:58 IST 2016,me writing fanfiction gintoki sticks his middle finger so far up hijikatas ass the whole shinsengumi can feel it
WhimsicalLifest,Sat Feb 27 07:27:12 IST 2016,duo heero youre a fuckign loser also im renaming the deathscythe the fuckinator 2000
WhimsicalLifest,Fri Feb 26 01:13:22 IST 2016,rt  shinpachi is the only trustworthy gintama character
WhimsicalLifest,Fri Feb 26 00:18:58 IST 2016,rt  コーヒーゼリ～ 
WhimsicalLifest,Fri Feb 26 00:17:18 IST 2016,a testimonials page on my tumblr blog except its all just pictures of the bertigo to let you know i have good taste
